accession	parent_molregno	integrated_plasma_activity	predicted
P06276	8543	0.0	1
P41146	8543	0.0	1
P43166	8543	0.0	1
P06401	8543	0.0	1
P35348	8543	0.0	1
P42684	8543	0.0	1
P05093	8543	0.0	1
P15538	8543	0.0	1
P04818	8543	0.0	1
Q7L7X3	8543	0.0	1
P07948	8543	0.0	1
P17787	8543	0.0	1
Q9Y2D0	8543	0.0	1
P29597	8543	0.0	1
P07333	8543	0.0	1
P08253	8543	0.0	1
P00742	8543	0.0	1
P22748	8543	0.0	1
P00747	8543	0.0	1
P14324	8543	0.0	1
Q969S8	8543	0.0	1
O43570	8543	0.0	1
Q9ULX7	8543	0.0	1
P00915	8543	0.0	1
Q92769	8543	0.0	1
Q8N1Q1	8543	0.0	1
P08842	8543	0.0	1
P28472	8543	0.0	1
P46098	8543	0.0	1
P09619	8543	0.0	1
P27487	8543	0.0	1
Q16790	8543	0.0	1
P05164	8543	0.0	1
P14061	8543	0.0	1
Q9UKE5	8543	0.0	1
P30518	8543	0.0	1
Q5S007	8543	0.0	1
P10275	8543	0.0	1
P28221	8543	0.0	1
P10826	8543	0.0	1
Q13936	8543	0.0	1
P35968	8543	0.0	1
Q13370	8543	0.0	1
Q9Y5N1	8543	0.0	1
Q13547	8543	0.0	1
P34903	8543	0.0	1
P11362	8543	0.0	1
P11511	222085	0.0	1
P27338	222085	0.0	1
Q9BUB5	222085	0.0	1
P22303	222085	0.0	1
P06276	222085	0.0	1
P42684	222085	0.0	1
Q7L7X3	222085	0.0	1
P07948	222085	0.0	1
P05164	222085	0.0	1
Q9UKE5	222085	0.0	1
Q13936	222085	0.0	1
Q9BY41	153408	1.0	1
Q14432	153408	0.0	1
P18507	153408	0.0	1
P05106	153408	0.0	1
P28335	153408	0.0	1
P21802	153408	0.0	1
P11511	153408	0.0	1
P30542	153408	0.0	1
Q9UBN7	153408	1.0	1
P04049	153408	0.0	1
P14867	153408	0.0	1
P04150	153408	0.0	1
P24557	153408	0.0	1
P27338	153408	0.0	1
P08183	153408	0.0	1
P13631	153408	0.0	1
P12821	153408	0.0	1
P47869	153408	0.0	1
P15056	153408	0.0	1
P00374	153408	0.0	1
Q9BUB5	153408	0.0	1
P23975	153408	0.0	1
Q15303	153408	0.0	1
P31213	153408	0.0	1
P16234	153408	0.0	1
P13945	153408	0.0	1
P30989	153408	0.0	1
P43681	153408	0.0	1
P52333	153408	0.0	1
P35368	153408	0.0	1
P0DMS8	153408	0.0	1
P43088	153408	0.0	1
P18405	153408	0.0	1
P22303	153408	0.0	1
P31639	153408	0.0	1
P28222	153408	0.0	1
P42330	153408	0.0	1
P21917	153408	0.0	1
P04035	153408	0.0	1
P06276	153408	0.0	1
P41146	153408	0.0	1
P35354	153408	0.0	1
P43166	153408	0.0	1
P06401	153408	0.0	1
P35348	153408	0.0	1
P21554	153408	0.0	1
P42684	153408	0.0	1
P22607	153408	0.0	1
P05093	153408	0.0	1
Q59H18	153408	0.0	1
P04626	153408	0.0	1
P48443	153408	0.0	1
P25103	153408	0.0	1
P15538	153408	0.0	1
Q13639	153408	0.0	1
P04818	153408	0.0	1
P06239	153408	0.0	1
Q16539	153408	0.0	1
P52895	153408	0.0	1
P35372	153408	0.0	1
P07948	153408	0.0	1
P17787	153408	0.0	1
P00918	153408	0.0	1
P41968	153408	0.0	1
P50052	153408	0.0	1
Q9Y2D0	153408	0.0	1
Q99720	153408	0.0	1
P29597	153408	0.0	1
P07333	153408	0.0	1
P10827	153408	0.0	1
P08253	153408	1.0	1
P00742	153408	0.0	1
P22748	153408	0.0	1
P00747	153408	0.0	1
P30556	153408	0.0	1
P12931	153408	0.0	1
P14324	153408	0.0	1
P31645	153408	0.0	1
P34969	153408	0.0	1
Q969S8	153408	1.0	1
O43570	153408	0.0	1
P14618	153408	0.0	1
Q9ULX7	153408	0.0	1
P25101	153408	0.0	1
P25100	153408	0.0	1
P00915	153408	0.0	1
Q92769	153408	1.0	1
Q8N1Q1	153408	0.0	1
P28702	153408	0.0	1
Q8TEK3	153408	0.0	1
P08588	153408	0.0	1
P08842	153408	0.0	1
P28472	153408	0.0	1
P22102	153408	0.0	1
P50406	153408	0.0	1
P35367	153408	0.0	1
P46098	153408	0.0	1
P00749	153408	0.0	1
P09619	153408	0.0	1
P27487	153408	0.0	1
Q16790	153408	0.0	1
P29274	153408	0.0	1
P05164	153408	0.0	1
Q6W5P4	153408	0.0	1
Q02127	153408	0.0	1
P28223	153408	0.0	1
P14061	153408	0.0	1
Q9UKE5	153408	0.0	1
P30518	153408	0.0	1
Q9Y2I1	153408	0.0	1
Q5S007	153408	0.0	1
P35218	153408	0.0	1
P21918	153408	0.0	1
P10275	153408	0.0	1
Q9Y5Y6	153408	0.0	1
P28221	153408	0.0	1
P10826	153408	0.0	1
Q13936	153408	0.0	1
P35968	153408	0.0	1
Q13370	153408	0.0	1
P00533	153408	0.0	1
P47901	153408	0.0	1
Q13547	153408	1.0	1
P48039	153408	0.0	1
P20309	153408	0.0	1
P08172	153408	0.0	1
P34903	153408	0.0	1
P11362	153408	0.0	1
Q9BY41	708075	0.0	1
P18507	708075	0.0	1
P05106	708075	0.0	1
P28335	708075	0.0	1
P11511	708075	0.0	1
P30542	708075	0.0	1
Q9UBN7	708075	0.0	1
P14867	708075	0.0	1
P24557	708075	0.0	1
P27338	708075	0.0	1
P12821	708075	0.0	1
P15056	708075	0.0	1
P00374	708075	0.0	1
Q15303	708075	0.0	1
P31213	708075	0.0	1
P16234	708075	0.0	1
P13945	708075	0.0	1
P43681	708075	0.0	1
P52333	708075	0.0	1
P0DMS8	708075	0.0	1
P22303	708075	0.0	1
P28222	708075	0.0	1
P06276	708075	0.0	1
P35354	708075	0.0	1
P43166	708075	0.0	1
P35348	708075	0.0	1
P42684	708075	0.0	1
P05093	708075	0.0	1
Q59H18	708075	0.0	1
P48443	708075	0.0	1
Q13639	708075	0.0	1
P04818	708075	0.0	1
Q16539	708075	0.0	1
P52895	708075	0.0	1
Q7L7X3	708075	0.0	1
P07948	708075	0.0	1
P17787	708075	0.0	1
P00918	708075	0.0	1
P41968	708075	0.0	1
Q9Y2D0	708075	0.0	1
Q99720	708075	0.0	1
P07333	708075	0.0	1
P10827	708075	0.0	1
P08253	708075	0.0	1
P00742	708075	0.0	1
P31645	708075	0.0	1
Q969S8	708075	0.0	1
O43570	708075	0.0	1
Q9ULX7	708075	0.0	1
P25101	708075	0.0	1
P25100	708075	0.0	1
P00915	708075	0.0	1
Q92769	708075	0.0	1
P08588	708075	0.0	1
P08842	708075	0.0	1
P28472	708075	0.0	1
P50406	708075	0.0	1
P46098	708075	0.0	1
P09619	708075	0.0	1
P27487	708075	0.0	1
Q16790	708075	0.0	1
P29274	708075	0.0	1
P05164	708075	0.0	1
Q02127	708075	0.0	1
P28223	708075	0.0	1
Q9UKE5	708075	0.0	1
P30518	708075	0.0	1
Q5S007	708075	0.0	1
P21918	708075	0.0	1
P28221	708075	0.0	1
Q13936	708075	0.0	1
P35968	708075	0.0	1
P00533	708075	0.0	1
Q9Y5N1	708075	0.0	1
Q13547	708075	0.0	1
P48039	708075	0.0	1
P08172	708075	0.0	1
Q14432	1376793	0.0	1
P18507	1376793	0.0	1
P05106	1376793	0.0	1
P28335	1376793	0.0	1
P21802	1376793	0.0	1
P04049	1376793	0.0	1
P14867	1376793	0.0	1
P24557	1376793	0.0	1
P27338	1376793	0.0	1
P08183	1376793	0.0	1
P13631	1376793	0.0	1
P12821	1376793	0.0	1
P47869	1376793	0.0	1
P00374	1376793	0.0	1
Q9BUB5	1376793	0.0	1
P23975	1376793	0.0	1
Q15303	1376793	0.0	1
P31213	1376793	0.0	1
P16234	1376793	0.0	1
P13945	1376793	0.0	1
P43681	1376793	0.0	1
P18405	1376793	0.0	1
P22303	1376793	0.0	1
P31639	1376793	0.0	1
P28222	1376793	0.0	1
P42330	1376793	0.0	1
P21917	1376793	0.0	1
P04035	1376793	0.0	1
P06276	1376793	0.0	1
P41146	1376793	0.0	1
P35354	1376793	0.0	1
P43166	1376793	0.0	1
P06401	1376793	0.0	1
P35348	1376793	0.0	1
P42684	1376793	0.0	1
P22607	1376793	0.0	1
P05093	1376793	0.0	1
Q59H18	1376793	0.0	1
P25103	1376793	0.0	1
P15538	1376793	0.0	1
Q13639	1376793	0.0	1
P04818	1376793	0.0	1
P06239	1376793	0.0	1
P52895	1376793	0.0	1
Q7L7X3	1376793	0.0	1
P07948	1376793	0.0	1
P17787	1376793	0.0	1
P41968	1376793	0.0	1
P50052	1376793	0.0	1
Q9Y2D0	1376793	0.0	1
Q99720	1376793	0.0	1
P29597	1376793	0.0	1
P07333	1376793	0.0	1
P00747	1376793	0.0	1
P30556	1376793	0.0	1
P14324	1376793	0.0	1
P25101	1376793	0.0	1
P25100	1376793	0.0	1
P08588	1376793	0.0	1
P08842	1376793	0.0	1
P28472	1376793	0.0	1
P35367	1376793	0.0	1
P46098	1376793	0.0	1
P00749	1376793	0.0	1
P05164	1376793	0.0	1
Q02127	1376793	0.0	1
P14061	1376793	0.0	1
Q9UKE5	1376793	0.0	1
P30518	1376793	0.0	1
Q9Y2I1	1376793	0.0	1
Q5S007	1376793	0.0	1
P35218	1376793	0.0	1
Q9Y5Y6	1376793	0.0	1
P28221	1376793	0.0	1
P10826	1376793	0.0	1
Q13936	1376793	0.0	1
P48039	1376793	0.0	1
P20309	1376793	0.0	1
P08172	1376793	0.0	1
P34903	1376793	0.0	1
P11362	1376793	0.0	1
Q14432	27588	0.0	1
P21802	27588	0.0	1
P14867	27588	0.0	1
P27338	27588	0.0	1
Q9BUB5	27588	0.0	1
P16234	27588	0.0	1
P43681	27588	0.0	1
P35368	27588	0.0	1
P30530	27588	0.0	1
P07550	27588	0.0	1
P22303	27588	0.0	1
P28222	27588	0.0	1
P06276	27588	0.0	1
P42684	27588	0.0	1
Q59H18	27588	0.0	1
P04818	27588	0.0	1
Q7L7X3	27588	0.0	1
P07948	27588	0.0	1
P41968	27588	0.0	1
Q9Y2D0	27588	0.0	1
P08908	27588	0.0	1
P10827	27588	0.0	1
P22748	27588	0.0	1
P25100	27588	0.0	1
P28702	27588	0.0	1
P09619	27588	0.0	1
P05164	27588	0.0	1
Q9UKE5	27588	0.0	1
P35218	27588	0.0	1
P21918	27588	0.0	1
Q13936	27588	0.0	1
P47901	27588	0.0	1
P20309	27588	0.0	1
P08172	27588	0.0	1
P11362	27588	0.0	1
Q9BY41	178495	0.0	1
Q14432	178495	0.0	1
P18507	178495	0.0	1
P05106	178495	0.0	1
P28335	178495	0.0	1
P21802	178495	0.0	1
P11511	178495	0.0	1
P30542	178495	0.0	1
Q9UBN7	178495	0.0	1
P04049	178495	0.0	1
P14867	178495	0.0	1
P04150	178495	0.0	1
P24557	178495	0.0	1
P27338	178495	1.0	1
P12821	178495	0.0	1
P47869	178495	0.0	1
P15056	178495	0.0	1
P11473	178495	0.0	1
P00374	178495	0.0	1
Q9BUB5	178495	0.0	1
P23975	178495	0.0	1
Q15303	178495	0.0	1
P16234	178495	0.0	1
P13945	178495	0.0	1
P30989	178495	0.0	1
P43681	178495	0.0	1
P52333	178495	0.0	1
P35368	178495	0.0	1
P0DMS8	178495	0.0	1
P30530	178495	0.0	1
P07550	178495	0.0	1
P43088	178495	0.0	1
P18405	178495	0.0	1
P22303	178495	0.0	1
P31639	178495	0.0	1
P28222	178495	0.0	1
P42330	178495	0.0	1
P21917	178495	0.0	1
P43116	178495	0.0	1
P06276	178495	0.0	1
P41146	178495	0.0	1
P35354	178495	0.0	1
P06401	178495	0.0	1
P35348	178495	0.0	1
P21554	178495	0.0	1
P42684	178495	0.0	1
P22607	178495	0.0	1
P05093	178495	0.0	1
Q59H18	178495	0.0	1
P04626	178495	0.0	1
P25103	178495	0.0	1
P15538	178495	0.0	1
Q13639	178495	0.0	1
P04818	178495	0.0	1
P06239	178495	0.0	1
Q16539	178495	0.0	1
P52895	178495	0.0	1
Q7L7X3	178495	0.0	1
P07948	178495	0.0	1
P17787	178495	0.0	1
P41968	178495	0.0	1
P50052	178495	0.0	1
Q9Y2D0	178495	0.0	1
Q99720	178495	0.0	1
P29597	178495	0.0	1
P07333	178495	0.0	1
P10827	178495	0.0	1
P08253	178495	0.0	1
P35462	178495	0.0	1
P00742	178495	0.0	1
P08173	178495	0.0	1
P00747	178495	0.0	1
P30556	178495	0.0	1
P12931	178495	0.0	1
P31645	178495	0.0	1
P34969	178495	0.0	1
Q969S8	178495	0.0	1
P14618	178495	0.0	1
Q9ULX7	178495	1.0	1
P25101	178495	0.0	1
P25100	178495	0.0	1
P00915	178495	1.0	1
Q92769	178495	0.0	1
Q8N1Q1	178495	0.0	1
Q8TEK3	178495	0.0	1
P08588	178495	0.0	1
P28472	178495	0.0	1
P22102	178495	0.0	1
P50406	178495	0.0	1
P35367	178495	0.0	1
P46098	178495	0.0	1
P00749	178495	0.0	1
P09619	178495	0.0	1
P27487	178495	0.0	1
P29274	178495	0.0	1
P05164	178495	0.0	1
P11229	178495	0.0	1
Q6W5P4	178495	0.0	1
Q02127	178495	0.0	1
P28223	178495	0.0	1
P14061	178495	0.0	1
Q9UKE5	178495	0.0	1
P30518	178495	0.0	1
Q5S007	178495	0.0	1
P35218	178495	0.0	1
P21918	178495	0.0	1
P10275	178495	0.0	1
P28221	178495	0.0	1
P10826	178495	0.0	1
Q13936	178495	0.0	1
P35968	178495	0.0	1
Q13370	178495	0.0	1
P00533	178495	0.0	1
Q9Y5N1	178495	0.0	1
Q13547	178495	0.0	1
P20309	178495	0.0	1
Q92731	178495	0.0	1
P08172	178495	0.0	1
P34903	178495	0.0	1
P11362	178495	0.0	1
Q9BY41	182814	0.0	1
Q14432	182814	0.0	1
P18507	182814	0.0	1
P05106	182814	0.0	1
P28335	182814	0.0	1
P21802	182814	0.0	1
P11511	182814	0.0	1
P30542	182814	0.0	1
Q9UBN7	182814	0.0	1
P04049	182814	0.0	1
P14867	182814	0.0	1
P04150	182814	0.0	1
P24557	182814	0.0	1
P27338	182814	0.0	1
P08183	182814	0.0	1
P13631	182814	0.0	1
P12821	182814	0.0	1
P47869	182814	0.0	1
P15056	182814	0.0	1
P11473	182814	0.0	1
P00374	182814	0.0	1
Q9BUB5	182814	0.0	1
P23975	182814	0.0	1
Q15303	182814	0.0	1
P31213	182814	0.0	1
P16234	182814	0.0	1
P10828	182814	0.0	1
O15379	182814	0.0	1
P13945	182814	0.0	1
P30989	182814	0.0	1
P43681	182814	0.0	1
P52333	182814	0.0	1
P35368	182814	0.0	1
P0DMS8	182814	0.0	1
P30530	182814	0.0	1
P07550	182814	0.0	1
P43088	182814	0.0	1
P18405	182814	0.0	1
P22303	182814	1.0	1
P31639	182814	0.0	1
P28222	182814	0.0	1
P42330	182814	0.0	1
P21917	182814	1.0	1
P04035	182814	0.0	1
P43116	182814	0.0	1
P06276	182814	0.0	1
P41146	182814	0.0	1
P35354	182814	0.0	1
P00519	182814	0.0	1
P43166	182814	0.0	1
P06401	182814	0.0	1
P21554	182814	0.0	1
P42684	182814	0.0	1
P22607	182814	0.0	1
P05093	182814	0.0	1
Q59H18	182814	0.0	1
P04626	182814	0.0	1
P48443	182814	0.0	1
P25103	182814	0.0	1
P15538	182814	0.0	1
Q13639	182814	1.0	1
P04818	182814	0.0	1
P06239	182814	0.0	1
Q16539	182814	0.0	1
P52895	182814	0.0	1
Q7L7X3	182814	0.0	1
P07948	182814	0.0	1
P17787	182814	0.0	1
P00918	182814	0.0	1
P41968	182814	0.0	1
P50052	182814	0.0	1
Q9Y2D0	182814	0.0	1
Q99720	182814	1.0	1
P29597	182814	0.0	1
P07333	182814	0.0	1
P10827	182814	0.0	1
P08253	182814	0.0	1
P00742	182814	0.0	1
P22748	182814	0.0	1
P16473	182814	0.0	1
P00747	182814	0.0	1
P10636	182814	0.0	1
P30556	182814	0.0	1
P12931	182814	0.0	1
P14324	182814	0.0	1
P31645	182814	0.0	1
P34969	182814	0.0	1
Q969S8	182814	0.0	1
O43570	182814	0.0	1
P14618	182814	0.0	1
P21728	182814	0.0	1
Q9ULX7	182814	0.0	1
P25101	182814	0.0	1
P25100	182814	0.0	1
P00915	182814	0.0	1
Q92769	182814	0.0	1
Q8N1Q1	182814	0.0	1
P28702	182814	0.0	1
Q8TEK3	182814	0.0	1
P08588	182814	0.0	1
P08842	182814	0.0	1
P03372	182814	0.0	1
P28472	182814	0.0	1
P22102	182814	0.0	1
P50406	182814	0.0	1
P35367	182814	0.0	1
P46098	182814	0.0	1
P00749	182814	0.0	1
P09619	182814	0.0	1
P27487	182814	0.0	1
Q16790	182814	0.0	1
P29274	182814	0.0	1
P05164	182814	0.0	1
Q02127	182814	0.0	1
P14061	182814	0.0	1
Q9UKE5	182814	0.0	1
P30518	182814	0.0	1
Q9Y2I1	182814	0.0	1
P16050	182814	0.0	1
Q5S007	182814	0.0	1
P35218	182814	0.0	1
P21918	182814	0.0	1
P10275	182814	0.0	1
Q9Y5Y6	182814	0.0	1
P28221	182814	0.0	1
P10826	182814	0.0	1
Q13936	182814	0.0	1
P35968	182814	0.0	1
Q13370	182814	0.0	1
P00533	182814	0.0	1
Q9Y5N1	182814	0.0	1
P47898	182814	0.0	1
Q13547	182814	0.0	1
P48039	182814	0.0	1
P20309	182814	0.0	1
P08172	182814	0.0	1
P34903	182814	0.0	1
P11362	182814	0.0	1
Q9BY41	1788	0.0	1
P05106	1788	0.0	1
P30542	1788	0.0	1
Q9UBN7	1788	0.0	1
P04150	1788	0.0	1
P15056	1788	0.0	1
P16234	1788	0.0	1
P13945	1788	0.0	1
P52333	1788	0.0	1
P0DMS8	1788	0.0	1
P22303	1788	0.0	1
P21917	1788	0.0	1
P35354	1788	0.0	1
P21554	1788	0.0	1
P42684	1788	0.0	1
P04626	1788	0.0	1
P25103	1788	0.0	1
Q7L7X3	1788	0.0	1
P07948	1788	0.0	1
P00918	1788	0.0	1
P08253	1788	0.0	1
P00742	1788	0.0	1
P12931	1788	0.0	1
P31645	1788	0.0	1
P34969	1788	0.0	1
Q969S8	1788	0.0	1
O43570	1788	0.0	1
P00915	1788	0.0	1
Q92769	1788	0.0	1
P03372	1788	0.0	1
P50406	1788	0.0	1
P09619	1788	0.0	1
P27487	1788	0.0	1
Q16790	1788	0.0	1
P29274	1788	0.0	1
P05164	1788	0.0	1
P28223	1788	0.0	1
Q9UKE5	1788	0.0	1
Q5S007	1788	0.0	1
P35218	1788	0.0	1
Q13936	1788	0.0	1
P35968	1788	0.0	1
P00533	1788	0.0	1
Q9Y5N1	1788	0.0	1
Q13547	1788	0.0	1
P42684	682593	0.0	1
Q7L7X3	682593	0.0	1
P07948	682593	0.0	1
P05164	682593	0.0	1
Q9UKE5	682593	0.0	1
Q13936	682593	0.0	1
Q9BY41	699475	0.0	1
Q14432	699475	0.0	1
P18507	699475	0.0	1
P05106	699475	0.0	1
P28335	699475	0.0	1
P30542	699475	0.0	1
Q9UBN7	699475	0.0	1
P04049	699475	0.0	1
P14867	699475	0.0	1
P04150	699475	0.0	1
P24557	699475	0.0	1
P47869	699475	0.0	1
P15056	699475	0.0	1
P23975	699475	0.0	1
Q15303	699475	0.0	1
P13945	699475	0.0	1
P43681	699475	0.0	1
P52333	699475	0.0	1
P0DMS8	699475	0.0	1
P22303	699475	0.0	1
P31639	699475	0.0	1
P28222	699475	0.0	1
P21917	699475	0.0	1
P04035	699475	0.0	1
P41146	699475	0.0	1
P35354	699475	0.0	1
P35348	699475	0.0	1
P42684	699475	0.0	1
P22607	699475	0.0	1
P04626	699475	0.0	1
P25103	699475	0.0	1
P15538	699475	0.0	1
Q13639	699475	0.0	1
P06239	699475	0.0	1
Q16539	699475	0.0	1
Q7L7X3	699475	0.0	1
P07948	699475	0.0	1
P17787	699475	0.0	1
P50052	699475	0.0	1
Q99720	699475	0.0	1
P29597	699475	0.0	1
P07333	699475	0.0	1
P08253	699475	0.0	1
P00742	699475	0.0	1
P30556	699475	0.0	1
P12931	699475	0.0	1
P31645	699475	0.0	1
P34969	699475	0.0	1
Q969S8	699475	0.0	1
O43570	699475	0.0	1
P25101	699475	0.0	1
P25100	699475	0.0	1
Q92769	699475	0.0	1
Q8TEK3	699475	0.0	1
P28472	699475	0.0	1
P22102	699475	0.0	1
P50406	699475	0.0	1
P35367	699475	0.0	1
P46098	699475	0.0	1
P09619	699475	0.0	1
P27487	699475	0.0	1
Q16790	699475	0.0	1
P29274	699475	0.0	1
P05164	699475	0.0	1
Q02127	699475	0.0	1
P28223	699475	0.0	1
Q9UKE5	699475	0.0	1
P30518	699475	0.0	1
Q5S007	699475	0.0	1
P10275	699475	0.0	1
P28221	699475	0.0	1
P10826	699475	0.0	1
Q13936	699475	0.0	1
P35968	699475	0.0	1
Q13370	699475	0.0	1
P00533	699475	0.0	1
Q9Y5N1	699475	0.0	1
Q13547	699475	0.0	1
P48039	699475	0.0	1
P20309	699475	0.0	1
P34903	699475	0.0	1
Q9BY41	675142	0.0	1
Q14432	675142	0.0	1
P18507	675142	0.0	1
P05106	675142	0.0	1
P11511	675142	0.0	1
P04049	675142	0.0	1
P14867	675142	0.0	1
P04150	675142	0.0	1
P24557	675142	0.0	1
P27338	675142	0.0	1
P12821	675142	0.0	1
P47869	675142	0.0	1
P00374	675142	0.0	1
Q9BUB5	675142	0.0	1
Q15303	675142	0.0	1
P42345	675142	0.0	1
P16234	675142	0.0	1
P13945	675142	0.0	1
P30989	675142	0.0	1
P43681	675142	0.0	1
P52333	675142	0.0	1
P22303	675142	0.0	1
P31639	675142	0.0	1
P42330	675142	0.0	1
P06276	675142	0.0	1
P41146	675142	0.0	1
P43166	675142	0.0	1
P06401	675142	0.0	1
P21554	675142	0.0	1
P42684	675142	0.0	1
P22607	675142	0.0	1
P25103	675142	0.0	1
P15538	675142	0.0	1
O60674	675142	0.0	1
P06239	675142	0.0	1
Q7L7X3	675142	0.0	1
P07948	675142	0.0	1
P17787	675142	0.0	1
P00918	675142	0.0	1
Q9Y2D0	675142	0.0	1
Q99720	675142	0.0	1
P07333	675142	0.0	1
P08253	675142	0.0	1
P22748	675142	0.0	1
P12931	675142	0.0	1
Q969S8	675142	0.0	1
P14618	675142	0.0	1
Q9ULX7	675142	0.0	1
P25101	675142	0.0	1
P00915	675142	0.0	1
Q92769	675142	0.0	1
P08588	675142	0.0	1
P35367	675142	1.0	1
P46098	675142	0.0	1
P09619	675142	0.0	1
Q16790	675142	0.0	1
P05164	675142	0.0	1
Q9UKE5	675142	0.0	1
Q5S007	675142	0.0	1
P35218	675142	0.0	1
P10275	675142	0.0	1
P10826	675142	0.0	1
Q13936	675142	0.0	1
Q13547	675142	0.0	1
P48039	675142	0.0	1
Q92731	675142	0.0	1
P08172	675142	0.0	1
P34903	675142	0.0	1
P11362	675142	0.0	1
P04049	236019	0.0	1
Q15303	236019	0.0	1
P42684	236019	0.0	1
P15538	236019	0.0	1
Q7L7X3	236019	0.0	1
P07948	236019	0.0	1
P29597	236019	0.0	1
P07333	236019	0.0	1
P00747	236019	0.0	1
P30556	236019	0.0	1
P05164	236019	0.0	1
Q02127	236019	0.0	1
Q9UKE5	236019	0.0	1
P28221	236019	0.0	1
Q13936	236019	0.0	1
Q14432	94790	0.0	1
P05106	94790	0.0	1
P11511	94790	0.0	1
Q9UBN7	94790	0.0	1
P42345	94790	0.0	1
P16234	94790	0.0	1
P52333	94790	0.0	1
P35368	94790	0.0	1
P31639	94790	0.0	1
P41146	94790	0.0	1
P06401	94790	0.0	1
P35348	94790	0.0	1
P42684	94790	0.0	1
Q7L7X3	94790	0.0	1
P07948	94790	0.0	1
P00742	94790	0.0	1
P34969	94790	0.0	1
P00749	94790	0.0	1
P09619	94790	0.0	1
P27487	94790	0.0	1
P05164	94790	0.0	1
Q9UKE5	94790	0.0	1
Q5S007	94790	0.0	1
P10275	94790	0.0	1
Q13936	94790	0.0	1
Q9Y5N1	94790	0.0	1
Q9BUB5	624172	0.0	1
P22303	624172	0.0	1
P42684	624172	0.0	1
Q7L7X3	624172	0.0	1
P07948	624172	0.0	1
P05164	624172	0.0	1
Q9UKE5	624172	0.0	1
P10275	624172	0.0	1
Q13936	624172	0.0	1
P21802	421326	0.0	1
Q9UBN7	421326	0.0	1
P04049	421326	0.0	1
P24557	421326	0.0	1
P08183	421326	0.0	1
P12821	421326	0.0	1
Q9BUB5	421326	0.0	1
P23975	421326	0.0	1
Q15303	421326	0.0	1
P31213	421326	0.0	1
P16234	421326	0.0	1
P43681	421326	0.0	1
P43088	421326	0.0	1
P22303	421326	0.0	1
P28222	421326	0.0	1
P42330	421326	0.0	1
P04035	421326	0.0	1
P06276	421326	0.0	1
P42684	421326	0.0	1
P22607	421326	0.0	1
P05093	421326	0.0	1
Q59H18	421326	0.0	1
P48443	421326	0.0	1
P25103	421326	0.0	1
Q13639	421326	0.0	1
P04818	421326	0.0	1
P06239	421326	0.0	1
Q7L7X3	421326	0.0	1
P07948	421326	0.0	1
P17787	421326	0.0	1
P41968	421326	0.0	1
P50052	421326	0.0	1
Q9Y2D0	421326	0.0	1
P29597	421326	0.0	1
P07333	421326	0.0	1
P10827	421326	0.0	1
P22748	421326	0.0	1
P30556	421326	0.0	1
Q969S8	421326	0.0	1
O43570	421326	0.0	1
P25100	421326	0.0	1
P28702	421326	0.0	1
P03372	421326	0.0	1
P28472	421326	0.0	1
P35367	421326	0.0	1
P00749	421326	0.0	1
P09619	421326	0.0	1
Q16790	421326	0.0	1
P05164	421326	0.0	1
P14061	421326	0.0	1
Q9UKE5	421326	0.0	1
P30518	421326	0.0	1
Q9Y2I1	421326	0.0	1
P35218	421326	0.0	1
P28221	421326	0.0	1
P10826	421326	0.0	1
Q13936	421326	0.0	1
P30559	421326	0.0	1
P20309	421326	0.0	1
Q92731	421326	0.0	1
Q9BY41	114406	0.0	1
P18507	114406	0.0	1
P05106	114406	0.0	1
P21802	114406	0.0	1
P11511	114406	0.0	1
Q9UBN7	114406	0.0	1
P04049	114406	0.0	1
P24557	114406	0.0	1
P27338	114406	0.0	1
P12821	114406	0.0	1
P00374	114406	0.0	1
Q9BUB5	114406	0.0	1
P23975	114406	1.0	1
P31213	114406	0.0	1
P16234	114406	0.0	1
P13945	114406	0.0	1
P43681	114406	0.0	1
P0DMS8	114406	0.0	1
P22303	114406	0.0	1
P31639	114406	0.0	1
P42330	114406	0.0	1
P21917	114406	0.0	1
P06276	114406	0.0	1
P41146	114406	0.0	1
P35354	114406	0.0	1
P06401	114406	0.0	1
P35348	114406	0.0	1
P21554	114406	0.0	1
P42684	114406	0.0	1
P05093	114406	0.0	1
Q59H18	114406	0.0	1
P04626	114406	0.0	1
P25103	114406	0.0	1
P15538	114406	0.0	1
Q13639	114406	0.0	1
P04818	114406	0.0	1
P06239	114406	0.0	1
P52895	114406	0.0	1
Q7L7X3	114406	0.0	1
P07948	114406	0.0	1
P17787	114406	0.0	1
P41968	114406	0.0	1
Q9Y2D0	114406	0.0	1
Q99720	114406	0.0	1
P29597	114406	0.0	1
P07333	114406	0.0	1
P10827	114406	0.0	1
P00742	114406	0.0	1
P22748	114406	0.0	1
P16473	114406	0.0	1
P30556	114406	0.0	1
P12931	114406	0.0	1
P14324	114406	0.0	1
P31645	114406	1.0	1
P34969	114406	0.0	1
Q969S8	114406	0.0	1
O43570	114406	0.0	1
Q9ULX7	114406	0.0	1
P25101	114406	0.0	1
P25100	114406	0.0	1
P00915	114406	0.0	1
Q92769	114406	0.0	1
Q8N1Q1	114406	0.0	1
P28702	114406	0.0	1
P08842	114406	0.0	1
P00749	114406	0.0	1
P09619	114406	0.0	1
P27487	114406	0.0	1
P29274	114406	0.0	1
P05164	114406	0.0	1
P14061	114406	0.0	1
Q9UKE5	114406	0.0	1
P16050	114406	0.0	1
Q5S007	114406	0.0	1
