accession	parent_molregno	integrated_plasma_activity	predicted
Q01959	78759	0	0
Q01959	418484	0	0
Q01959	8788	0	0
Q01959	158277	0	0
Q01959	196351	0	0
Q01959	67617	0	0
Q01959	70675	0	0
Q01959	405365	0	0
Q01959	88316	0	0
Q01959	2994	0	0
Q01959	139286	0	0
Q01959	371546	0	0
Q01959	421058	0	0
Q01959	2203	0	0
Q01959	13618	0	0
Q01959	26431	0	0
Q01959	316787	0	0
Q01959	54547	0	0
Q01959	674796	0	0
Q01959	152751	0	0
Q01959	3859	0	0
Q01959	2045	0	0
Q01959	47675	0	0
Q01959	12506	0	0
Q01959	68607	0	0
Q01959	16308	0	0
Q01959	27639	0	0
Q01959	5582	0	0
Q01959	581819	0	0
Q01959	7725	0	0
Q01959	236019	0	0
Q01959	581848	0	0
Q01959	241	0	0
Q01959	27609	0	0
Q01959	27629	0	0
Q01959	11002	0	0
Q01959	353011	0	0
Q01959	674660	0	0
Q01959	421350	0	0
Q01959	29890	0	0
Q01959	86466	0	0
Q01959	557741	0	0
Q01959	598402	0	0
Q01959	419508	0	0
Q01959	27340	0	0
Q01959	134333	0	0
Q01959	14440	0	0
Q01959	51182	0	0
Q01959	336913	0	0
Q01959	86042	0	0
Q01959	581843	0	0
Q01959	117758	0	0
Q01959	581814	0	0
Q01959	1051118	0	0
Q01959	558106	0	0
Q01959	2431	0	0
Q01959	315123	0	0
Q01959	445067	0	0
Q01959	112090	0	0
Q01959	165774	0	0
Q01959	453508	0	0
Q01959	14367	0	0
Q01959	641189	0	0
Q01959	390877	0	0
Q01959	588819	0	0
Q01959	182928	0	0
Q01959	125294	0	0
Q01959	50440	0	0
Q01959	1248981	0	0
Q01959	77456	0	0
Q01959	240769	0	0
Q01959	558566	0	0
Q01959	555972	0	0
Q01959	343964	0	0
Q01959	1620	0	0
Q01959	8417	0	0
Q01959	5772	0	0
Q01959	675171	0	0
Q01959	76766	0	0
Q01959	1278	0	0
Q01959	403465	0	0
Q01959	487711	0	0
Q01959	72873	0	0
Q01959	442943	0	0
Q01959	591037	0	0
Q01959	721	0	0
Q01959	9097	0	0
Q01959	467361	0	0
Q01959	2261	0	0
Q01959	674496	0	0
Q01959	11005	0	0
Q01959	365281	0	0
Q01959	364859	0	0
Q01959	364745	0	0
Q01959	10840	0	0
Q01959	563655	0	0
Q01959	570147	0	0
Q01959	77652	0	0
Q01959	10009	0	0
Q01959	8516	0	0
Q01959	2465	0	0
Q01959	53623	0	0
Q01959	209224	0	0
Q01959	10389	0	0
Q01959	12825	0	0
Q01959	14126	0	0
Q01959	1672366	0	0
Q01959	77779	0	0
Q01959	42520	0	0
Q01959	1615	0	0
Q01959	148018	0	0
Q01959	921	0	0
Q01959	421208	0	0
Q01959	178796	0	0
Q01959	65728	0	0
Q01959	454141	0	0
Q01959	453520	0	0
Q01959	674536	0	0
Q01959	9277	0	0
Q01959	99024	0	0
Q01959	77474	0	0
Q01959	16391	0	0
Q01959	4345	0	0
Q01959	187962	0	0
Q01959	27029	0	0
Q01959	2217	0	0
Q01959	11968	0	0
Q01959	97	0	0
Q01959	27368	0	0
Q01959	16656	0	0
Q01959	365248	0	0
Q01959	139225	0	0
Q01959	421157	0	0
Q01959	12494	0	0
Q01959	8543	0	0
Q01959	23522	0	0
Q01959	42013	0	0
Q01959	27370	0	0
Q01959	27341	0	0
Q01959	554892	0	0
Q01959	246	0	0
Q01959	146	0	0
Q01959	139014	0	0
Q01959	8062	0	0
Q01959	119288	0	0
Q01959	19737	0	0
Q01959	209007	0	0
Q01959	51056	0	0
Q01959	175447	0	0
Q01959	27229	0	0
Q01959	16581	0	0
Q01959	11745	0	0
Q01959	34197	0	0
Q01959	430597	0	0
Q01959	16505	0	0
Q01959	20131	0	0
Q01959	11819	0	0
Q01959	46727	0	0
Q01959	115	0	0
Q01959	33055	0	0
Q01959	266225	0	0
Q01959	419596	0	0
Q01959	453570	0	0
Q01959	419601	0	0
Q01959	419598	0	0
Q01959	369179	0	0
Q01959	1370	0	0
Q01959	34234	0	0
Q01959	208749	0	0
Q01959	312304	0	0
Q01959	16592	0	0
Q01959	3183	0	0
Q01959	21716	0	0
Q01959	42689	0	0
Q01959	624467	0	0
Q01959	138605	0	0
Q01959	15958	0	0
Q01959	13928	0	0
Q01959	12957	0	0
Q01959	408842	0	0
Q01959	29989	0	0
Q01959	139099	0	0
Q01959	21459	0	0
Q01959	38727	0	0
Q01959	675188	0	0
Q01959	7736	0	0
Q01959	573	0	0
Q01959	675090	0	0
Q01959	5975	0	0
Q01959	675144	0	0
Q01959	230659	0	0
Q01959	73548	0	0
Q01959	6902	0	0
Q01959	421066	0	0
Q01959	22873	0	0
Q01959	3012	0	0
Q01959	712273	0	0
Q01959	328158	0	0
Q01959	181939	0	0
Q01959	263558	0	0
Q01959	369464	0	0
Q01959	789	0	0
Q01959	619	0	0
Q01959	5985	0	0
Q01959	325239	0	0
Q01959	20496	0	0
Q01959	380567	0	0
Q01959	112655	0	0
Q01959	3730	0	0
Q01959	27912	0	0
Q01959	17170	0	0
Q01959	38833	0	0
Q01959	29637	0	0
Q01959	65415	0	0
Q01959	51042	0	0
Q01959	93995	0	0
Q01959	139210	0	0
Q01959	1795	0	0
Q01959	10898	0	0
Q01959	421089	0	0
Q01959	675307	0	0
Q01959	86284	0	0
Q01959	173	0	0
Q01959	13590	0	0
Q01959	21698	0	0
Q01959	27570	0	0
Q01959	453548	0	0
Q01959	374548	0	0
Q01959	62259	0	0
Q01959	147981	0	0
Q01959	675068	0	0
Q01959	674813	0	0
Q01959	675534	0	0
Q01959	4941	0	0
Q01959	16591	0	0
Q01959	328173	0	0
Q01959	386457	0	0
Q01959	674510	0	0
Q01959	510462	0	0
Q01959	6723	0	0
Q01959	110803	0	0
Q01959	26386	0	0
Q01959	49931	0	0
Q01959	27575	0	0
Q01959	1994	0	0
Q01959	5080	0	0
Q01959	30180	0	0
Q01959	34608	0	0
Q01959	4504	0	0
Q01959	68396	0	0
Q01959	77207	0	0
Q01959	33986	0	0
Q01959	384948	0	0
Q01959	378207	0	0
Q01959	16959	0	0
Q01959	1325	0	0
Q01959	88800	0	0
Q01959	21523	0	0
Q01959	142808	0	0
Q01959	381691	0	0
Q01959	418411	0	0
Q01959	421332	0	0
Q01959	15217	0	0
Q01959	419622	0	0
Q01959	341383	0	0
Q01959	139045	0	0
Q01959	560078	0	0
Q01959	73547	0	0
Q01959	17411	0	0
Q01959	31804	0	0
Q01959	27307	0	0
Q01959	70140	0	0
Q01959	179594	0	0
Q01959	9217	0	0
Q01959	675170	0	0
Q01959	394165	0	0
Q01959	134100	0	0
Q01959	666	0	0
Q01959	674630	0	0
Q01959	26401	0	0
Q01959	674342	0	0
Q01959	297372	0	0
Q01959	1219	0	0
Q01959	2208	0	0
Q01959	674555	0	0
Q01959	67010	0	0
Q01959	71516	0	0
Q01959	328201	0	0
Q01959	373985	0	0
Q01959	36864	0	0
Q01959	180329	0	0
Q01959	35358	0	0
Q01959	2326	0	0
Q01959	923	0	0
Q01959	93858	0	0
Q01959	194	0	0
Q01959	16510	0	0
Q01959	924	0	0
Q01959	5028	0	0
Q01959	577488	0	0
Q01959	686036	0	0
Q01959	1362	0	0
Q01959	96021	0	0
Q01959	23093	0	0
Q01959	43952	0	0
Q01959	83772	0	0
Q01959	2247	0	0
Q01959	132933	0	0
Q01959	103658	0	0
Q01959	7714	0	0
Q01959	56831	0	0
Q01959	699395	0	0
Q01959	1159	0	0
Q01959	26590	0	0
Q01959	1376044	0	0
Q01959	56131	0	0
Q01959	485738	0	0
Q01959	88100	0	0
Q01959	255532	0	0
Q01959	5528	0	0
Q01959	207	0	0
Q01959	583322	0	0
Q01959	107119	0	0
Q01959	2131	0	0
Q01959	60319	0	0
Q01959	397074	0	0
Q01959	65351	0	0
Q01959	24522	0	0
Q01959	222203	0	0
Q01959	334866	0	0
Q01959	1223	0	0
Q01959	1333	0	0
Q01959	134040	0	0
Q01959	21697	0	0
Q01959	675187	0	0
Q01959	410802	0	0
Q01959	1542343	0	0
Q01959	365189	0	0
Q01959	27111	0	0
Q01959	364520	0	0
Q01959	8531	0	0
Q01959	611591	0	0
Q01959	20027	0	0
Q01959	138562	0	0
Q01959	189099	0	0
Q01959	189203	0	0
Q01959	33060	0	0
Q01959	32027	0	0
Q01959	7501	0	0
Q01959	34094	0	0
Q01959	1153672	0	0
Q01959	38898	0	0
Q03431	27341	0	0
Q03431	76766	0	0
Q03431	316765	0	0
Q03431	255508	0	0
Q03431	341382	0	0
Q03431	342897	0	0
Q03431	418415	0	0
Q03431	182928	0	0
Q03431	12825	0	0
Q03431	503213	0	0
Q03431	556	0	0
Q03431	442013	0	0
Q03431	394206	0	0
Q03431	77128	0	0
Q03431	5582	0	0
Q03431	2654	0	0
Q03431	21716	0	0
Q03431	297372	0	0
Q03431	29569	0	0
Q03431	190629	0	0
Q03431	504310	0	0
Q03431	88797	0	0
Q03431	364141	0	0
Q03431	13756	0	0
Q03431	13928	0	0
Q03431	8167	0	0
Q03431	921	0	0
Q03431	405364	0	0
Q03431	114108	0	0
Q03431	29989	0	0
Q03431	27546	0	0
Q03431	315123	0	0
Q03431	598402	0	0
Q03431	52874	0	0
Q03431	26465	0	0
Q03431	11434	0	0
Q03431	104574	0	0
Q03431	374005	0	0
Q03431	9372	0	0
Q03431	581814	0	0
Q03431	51162	0	0
Q03431	253571	0	0
Q03431	431765	0	0
Q03431	64200	0	0
Q03431	328201	0	0
Q03431	89526	0	0
Q03431	179594	0	0
Q03431	62259	0	0
Q03431	303542	0	0
Q03431	7725	0	0
Q03431	116949	0	0
Q03431	276734	0	0
Q03431	421902	0	0
Q03431	1044548	0	0
Q03431	236019	0	0
Q03431	103658	0	0
Q03431	421326	0	0
Q03431	181939	0	0
Q03431	230966	0	0
Q03431	4504	0	0
Q03431	97	0	0
Q03431	394165	0	0
Q03431	328173	0	0
Q03431	187696	0	0
Q03431	146	0	0
Q03431	138605	0	0
Q03431	581819	0	0
Q03431	508755	0	0
Q03431	371643	0	0
Q07869	666	0	0
Q12809	13928	0	0
Q12809	208749	0	0
Q12809	674509	0	0
Q12809	374182	0	0
Q12809	94790	0	0
Q12809	62817	0	0
Q12809	32869	0	0
Q12809	57488	0	0
Q12809	140107	0	0
Q12809	77128	0	0
Q12809	15086	0	0
Q12809	1279	0	0
Q12809	675297	0	0
Q12809	27626	0	0
Q12809	418419	0	0
Q12809	517099	0	0
Q12809	417180	0	0
Q12809	431141	0	0
Q12809	56644	0	0
Q12809	88841	0	0
Q12809	16735	0	0
Q12809	116848	0	0
Q12809	445395	0	0
Q12809	12428	0	0
Q12809	105442	0	0
Q12809	443348	0	0
Q12809	32459	0	0
Q12809	7065	0	0
Q12809	61706	0	0
Q12809	91783	0	0
Q12809	1280	0	0
Q12809	675154	0	0
Q12809	27152	0	0
Q12809	313314	0	0
Q12809	418401	0	0
Q12809	61680	0	0
Q12809	444750	0	0
Q12809	35486	0	0
Q12809	316539	0	0
Q12809	1125	0	0
Q12809	1025553	0	0
Q12809	386327	0	0
Q12809	381693	0	0
Q12809	395607	0	0
Q12809	155045	0	0
Q12809	337366	0	0
Q12809	27647	0	0
Q12809	143284	0	0
Q12809	261343	0	0
Q12809	253571	0	0
Q12809	190484	0	0
Q12809	8873	0	0
Q12809	448986	0	0
Q12809	365538	0	0
Q12809	112480	0	0
Q12809	305519	0	0
Q12809	27347	0	0
Q12809	333157	0	0
Q12809	433015	0	0
Q12809	89526	0	0
Q12809	17347	0	0
Q12809	328400	0	0
Q12809	82983	0	0
Q12809	314587	0	0
Q12809	406787	0	0
Q12809	3345	0	0
Q12809	127755	0	0
Q12809	364693	0	0
Q12809	16450	0	0
Q12809	70674	0	0
Q12809	418414	0	0
Q12809	27648	0	0
Q12809	6317	0	0
Q12809	13758	0	0
Q12809	105252	0	0
Q12809	16308	0	0
Q12809	27639	0	0
Q12809	581819	0	0
Q12809	374052	0	0
Q12809	250908	0	0
Q12809	393942	0	0
Q12809	419542	0	0
Q12809	52087	0	0
Q12809	1592408	0	0
Q12809	16303	0	0
Q12809	119640	0	0
Q12809	31811	0	0
Q12809	429737	0	0
Q12809	52874	0	0
Q12809	28976	0	0
Q12809	43354	0	0
Q12809	294107	0	0
Q12809	1450253	0	0
Q12809	100157	0	0
Q12809	88797	0	0
Q12809	8167	0	0
Q12809	138037	0	0
Q12809	1114	0	0
Q12809	328137	0	0
Q12809	466350	0	0
Q12809	74284	0	0
Q12809	674551	0	0
Q12809	27780	0	0
Q12809	365284	0	0
Q12809	674961	0	0
Q12809	4730	0	0
Q12809	430124	0	0
Q12809	342897	0	0
Q12809	78303	0	0
Q12809	33679	0	0
Q12809	368538	0	0
Q12809	1712	0	0
Q12809	346895	0	0
Q12809	635	0	0
Q12809	66029	0	0
Q12809	11674	0	0
Q12809	16847	0	0
Q12809	2654	0	0
Q12809	151923	0	0
Q12809	2046	0	0
Q12809	75901	0	0
Q12809	405366	0	0
Q12809	78759	0	0
Q12809	70675	0	0
Q12809	405365	0	0
Q12809	8788	0	0
Q12809	158277	0	0
Q12809	196351	0	0
Q12809	67617	0	0
Q12809	421058	0	0
Q12809	88316	0	0
Q12809	2994	0	0
Q12809	139286	0	0
Q12809	371546	0	0
Q12809	26431	0	0
Q12809	674796	0	0
Q12809	2203	0	0
Q12809	13618	0	0
Q12809	316787	0	0
Q12809	68607	0	0
Q12809	28331	0	0
Q12809	2045	0	0
Q12809	47675	0	0
Q12809	31241	0	0
Q12809	2465	0	0
Q12809	675304	0	0
Q12809	77652	0	0
Q12809	114108	0	0
Q12809	7725	0	0
Q12809	236019	0	0
Q12809	353011	0	0
Q12809	241	0	0
Q12809	27609	0	0
Q12809	421350	0	0
Q12809	29890	0	0
Q12809	581848	0	0
Q12809	11002	0	0
Q12809	674660	0	0
Q12809	86466	0	0
Q12809	134333	0	0
Q12809	598402	0	0
Q12809	419508	0	0
Q12809	27340	0	0
Q12809	14440	0	0
Q12809	51182	0	0
Q12809	336913	0	0
Q12809	86042	0	0
Q12809	1051118	0	0
Q12809	315123	0	0
Q12809	581843	0	0
Q12809	117758	0	0
Q12809	581814	0	0
Q12809	558106	0	0
Q12809	2431	0	0
Q12809	27546	0	0
Q12809	445067	0	0
Q12809	112090	0	0
Q12809	453508	0	0
Q12809	125294	0	0
Q12809	50440	0	0
Q12809	641189	0	0
Q12809	77456	0	0
Q12809	390877	0	0
Q12809	588819	0	0
Q12809	18694	0	0
Q12809	182928	0	0
Q12809	1248981	0	0
Q12809	558566	0	0
Q12809	94571	0	0
Q12809	343964	0	0
Q12809	1620	0	0
Q12809	240769	0	0
Q12809	191342	0	0
Q12809	675171	0	0
Q12809	555972	0	0
Q12809	76766	0	0
Q12809	8417	0	0
Q12809	5772	0	0
Q12809	84505	0	0
Q12809	591037	0	0
Q12809	721	0	0
Q12809	403465	0	0
Q12809	487711	0	0
Q12809	72873	0	0
Q12809	442943	0	0
Q12809	674357	0	0
Q12809	9097	0	0
Q12809	66311	0	0
Q12809	467361	0	0
Q12809	365281	0	0
Q12809	364859	0	0
Q12809	674496	0	0
Q12809	10840	0	0
Q12809	996	0	0
Q12809	405364	0	0
Q12809	10009	0	0
Q12809	8516	0	0
Q12809	563655	0	0
Q12809	42689	0	0
Q12809	148018	0	0
Q12809	921	0	0
Q12809	53623	0	0
Q12809	209224	0	0
Q12809	10389	0	0
Q12809	12825	0	0
Q12809	14126	0	0
Q12809	1672366	0	0
Q12809	42520	0	0
Q12809	1615	0	0
Q12809	421208	0	0
Q12809	9277	0	0
Q12809	178796	0	0
Q12809	65728	0	0
Q12809	454141	0	0
Q12809	453520	0	0
Q12809	85553	0	0
Q12809	674536	0	0
Q12809	2217	0	0
Q12809	99024	0	0
Q12809	77474	0	0
Q12809	16391	0	0
Q12809	4345	0	0
Q12809	187962	0	0
Q12809	27029	0	0
Q12809	27368	0	0
Q12809	139225	0	0
Q12809	8543	0	0
Q12809	11968	0	0
Q12809	42013	0	0
Q12809	16656	0	0
Q12809	365248	0	0
Q12809	421157	0	0
Q12809	23522	0	0
Q12809	139014	0	0
Q12809	19737	0	0
Q12809	27370	0	0
Q12809	27341	0	0
Q12809	51056	0	0
Q12809	175447	0	0
Q12809	554892	0	0
Q12809	246	0	0
Q12809	146	0	0
Q12809	8062	0	0
Q12809	209007	0	0
Q12809	27229	0	0
Q12809	16581	0	0
Q12809	46727	0	0
Q12809	115	0	0
Q12809	11745	0	0
Q12809	430597	0	0
Q12809	11819	0	0
Q12809	419601	0	0
Q12809	242303	0	0
Q12809	33055	0	0
Q12809	266225	0	0
Q12809	17224	0	0
Q12809	2262	0	0
Q12809	419598	0	0
Q12809	369179	0	0
Q12809	1370	0	0
Q12809	229058	0	0
Q12809	312304	0	0
Q12809	16592	0	0
Q12809	16959	0	0
Q12809	30180	0	0
Q12809	12957	0	0
Q12809	33986	0	0
Q12809	384948	0	0
Q12809	378207	0	0
Q12809	27713	0	0
Q12809	29989	0	0
Q12809	624467	0	0
Q12809	138605	0	0
Q12809	21459	0	0
Q12809	408842	0	0
Q12809	7736	0	0
Q12809	573	0	0
Q12809	38727	0	0
Q12809	675188	0	0
Q12809	675090	0	0
Q12809	9495	0	0
Q12809	73548	0	0
Q12809	8917	0	0
Q12809	317124	0	0
Q12809	6902	0	0
Q12809	5975	0	0
Q12809	230659	0	0
Q12809	3012	0	0
Q12809	421066	0	0
Q12809	674584	0	0
Q12809	22873	0	0
Q12809	789	0	0
Q12809	712273	0	0
Q12809	328158	0	0
Q12809	181939	0	0
Q12809	263558	0	0
Q12809	20496	0	0
Q12809	369464	0	0
Q12809	619	0	0
Q12809	5985	0	0
Q12809	325239	0	0
Q12809	27912	0	0
Q12809	380567	0	0
Q12809	47447	0	0
Q12809	112655	0	0
Q12809	29637	0	0
Q12809	65415	0	0
Q12809	3730	0	0
Q12809	139210	0	0
Q12809	17170	0	0
Q12809	38833	0	0
Q12809	86284	0	0
Q12809	51042	0	0
Q12809	1785	0	0
Q12809	93895	0	0
Q12809	1795	0	0
Q12809	10898	0	0
Q12809	421089	0	0
Q12809	675307	0	0
Q12809	21698	0	0
Q12809	27570	0	0
Q12809	173	0	0
Q12809	13590	0	0
Q12809	16591	0	0
Q12809	453548	0	0
Q12809	374548	0	0
Q12809	62259	0	0
Q12809	328173	0	0
Q12809	147981	0	0
Q12809	675068	0	0
Q12809	674813	0	0
Q12809	386457	0	0
Q12809	675534	0	0
Q12809	4941	0	0
Q12809	504310	0	0
Q12809	5080	0	0
Q12809	674510	0	0
Q12809	510462	0	0
Q12809	6723	0	0
Q12809	34608	0	0
Q12809	26386	0	0
Q12809	49931	0	0
Q12809	27575	0	0
Q12809	68396	0	0
Q12809	77207	0	0
Q12809	1994	0	0
Q12809	88800	0	0
Q12809	67010	0	0
Q12809	71516	0	0
Q12809	21523	0	0
Q12809	381691	0	0
Q12809	418411	0	0
Q12809	142808	0	0
Q12809	421332	0	0
Q12809	419622	0	0
Q12809	341383	0	0
Q12809	15217	0	0
Q12809	17411	0	0
Q12809	31804	0	0
Q12809	139045	0	0
Q12809	560078	0	0
Q12809	73547	0	0
Q12809	27307	0	0
Q12809	70140	0	0
Q12809	179594	0	0
Q12809	9217	0	0
Q12809	134100	0	0
Q12809	666	0	0
Q12809	675170	0	0
Q12809	394165	0	0
Q12809	674630	0	0
Q12809	674342	0	0
Q12809	27278	0	0
Q12809	26401	0	0
Q12809	2208	0	0
Q12809	674555	0	0
Q12809	297372	0	0
Q12809	328201	0	0
Q12809	373985	0	0
Q12809	36864	0	0
Q12809	699395	0	0
Q12809	923	0	0
Q12809	93858	0	0
Q12809	35358	0	0
Q12809	2326	0	0
Q12809	924	0	0
Q12809	180329	0	0
Q12809	194	0	0
Q12809	16510	0	0
Q12809	5028	0	0
Q12809	577488	0	0
Q12809	43952	0	0
Q12809	83772	0	0
Q12809	686036	0	0
Q12809	1362	0	0
Q12809	96021	0	0
Q12809	223819	0	0
Q12809	2247	0	0
Q12809	132933	0	0
Q12809	103658	0	0
Q12809	56831	0	0
Q12809	1159	0	0
Q12809	26590	0	0
Q12809	1376044	0	0
Q12809	56131	0	0
Q12809	485738	0	0
Q12809	88100	0	0
Q12809	255532	0	0
Q12809	5528	0	0
Q12809	2131	0	0
Q12809	207	0	0
Q12809	583322	0	0
Q12809	107119	0	0
Q12809	259959	0	0
Q12809	60319	0	0
Q12809	397074	0	0
Q12809	17169	0	0
Q12809	358192	0	0
Q12809	1333	0	0
Q12809	24522	0	0
Q12809	222203	0	0
Q12809	334866	0	0
Q12809	1223	0	0
Q12809	134040	0	0
Q12809	6914	0	0
Q12809	365189	0	0
Q12809	21697	0	0
Q12809	675187	0	0
Q12809	27111	0	0
Q12809	1542343	0	0
Q12809	364520	0	0
Q12809	8531	0	0
Q12809	611591	0	0
Q12809	189203	0	0
Q12809	20027	0	0
Q12809	138562	0	0
Q12809	189099	0	0
Q12809	33060	0	0
Q12809	32027	0	0
Q12809	7501	0	0
Q12809	1153672	0	0
Q12809	38898	0	0
Q12809	34094	0	0
Q92731	373985	0	0
Q92731	7736	0	0
Q92731	3730	0	0
Q92731	66311	0	0
Q92731	20131	0	0
Q92731	62817	0	0
Q92731	150882	0	0
Q92731	94790	0	0
Q92731	32869	0	0
Q92731	57488	0	0
Q92731	140107	0	0
Q92731	77128	0	0
Q92731	1279	0	0
Q92731	675297	0	0
Q92731	15086	0	0
Q92731	418419	0	0
Q92731	3599	0	0
Q92731	16485	0	0
Q92731	417180	0	0
Q92731	431141	0	0
Q92731	517099	0	0
Q92731	88841	0	0
Q92731	56644	0	0
Q92731	16735	0	0
Q92731	116848	0	0
Q92731	445395	0	0
Q92731	12428	0	0
Q92731	32459	0	0
Q92731	7065	0	0
Q92731	105442	0	0
Q92731	443348	0	0
Q92731	61706	0	0
Q92731	27152	0	0
Q92731	313314	0	0
Q92731	91783	0	0
Q92731	1280	0	0
Q92731	418401	0	0
Q92731	61680	0	0
Q92731	675154	0	0
Q92731	316539	0	0
Q92731	444750	0	0
Q92731	674509	0	0
Q92731	374182	0	0
Q92731	35486	0	0
Q92731	395607	0	0
Q92731	386327	0	0
Q92731	381693	0	0
Q92731	155045	0	0
Q92731	337366	0	0
Q92731	27647	0	0
Q92731	143284	0	0
Q92731	261343	0	0
Q92731	448986	0	0
Q92731	365538	0	0
Q92731	153342	0	0
Q92731	253571	0	0
Q92731	190484	0	0
Q92731	8873	0	0
Q92731	27347	0	0
Q92731	112480	0	0
Q92731	305519	0	0
Q92731	27185	0	0
Q92731	333157	0	0
Q92731	328400	0	0
Q92731	433015	0	0
Q92731	82983	0	0
Q92731	314587	0	0
Q92731	406787	0	0
Q92731	89526	0	0
Q92731	27072	0	0
Q92731	17347	0	0
Q92731	364693	0	0
Q92731	16450	0	0
Q92731	70674	0	0
Q92731	3345	0	0
Q92731	127755	0	0
Q92731	418414	0	0
Q92731	1125	0	0
Q92731	1025553	0	0
Q92731	27648	0	0
Q92731	6317	0	0
Q92731	13758	0	0
Q92731	105252	0	0
Q92731	374052	0	0
Q92731	119640	0	0
Q92731	52087	0	0
Q92731	1592408	0	0
Q92731	16303	0	0
Q92731	111060	0	0
Q92731	393942	0	0
Q92731	419542	0	0
Q92731	429737	0	0
Q92731	28976	0	0
Q92731	43354	0	0
Q92731	31811	0	0
Q92731	1450253	0	0
Q92731	100157	0	0
Q92731	88797	0	0
Q92731	52874	0	0
Q92731	294107	0	0
Q92731	138037	0	0
Q92731	1114	0	0
Q92731	466350	0	0
Q92731	74284	0	0
Q92731	27780	0	0
Q92731	365284	0	0
Q92731	250908	0	0
Q92731	81683	0	0
Q92731	674961	0	0
Q92731	674551	0	0
Q92731	4730	0	0
Q92731	430124	0	0
Q92731	78303	0	0
Q92731	1712	0	0
Q92731	346895	0	0
Q92731	33679	0	0
Q92731	635	0	0
Q92731	368538	0	0
Q92731	11674	0	0
Q92731	16847	0	0
Q92731	2654	0	0
Q92731	151923	0	0
Q92731	2046	0	0
Q92731	75901	0	0
Q92731	405366	0	0
Q92731	66029	0	0
Q92731	418484	0	0
Q92731	38764	0	0
Q92731	2223	0	0
Q92731	8788	0	0
Q92731	158277	0	0
Q92731	78759	0	0
Q92731	196351	0	0
Q92731	67617	0	0
Q92731	70675	0	0
Q92731	405365	0	0
Q92731	36842	0	0
Q92731	88316	0	0
Q92731	2994	0	0
Q92731	139286	0	0
Q92731	371546	0	0
Q92731	421058	0	0
Q92731	2203	0	0
Q92731	13618	0	0
Q92731	26431	0	0
Q92731	316787	0	0
Q92731	54547	0	0
Q92731	674796	0	0
Q92731	152751	0	0
Q92731	2045	0	0
Q92731	47675	0	0
Q92731	12506	0	0
Q92731	68607	0	0
Q92731	28331	0	0
Q92731	16308	0	0
Q92731	27639	0	0
Q92731	5582	0	0
Q92731	3859	0	0
Q92731	581819	0	0
Q92731	236019	0	0
Q92731	675304	0	0
Q92731	581848	0	0
Q92731	241	0	0
Q92731	469763	0	0
Q92731	27609	0	0
Q92731	7725	0	0
Q92731	27629	0	0
Q92731	11002	0	0
Q92731	353011	0	0
Q92731	421350	0	0
Q92731	29890	0	0
Q92731	86466	0	0
Q92731	557741	0	0
Q92731	598402	0	0
Q92731	674660	0	0
Q92731	419508	0	0
Q92731	33373	0	0
Q92731	27340	0	0
Q92731	134333	0	0
Q92731	14440	0	0
Q92731	51182	0	0
Q92731	336913	0	0
Q92731	86042	0	0
Q92731	581843	0	0
Q92731	581814	0	0
Q92731	1051118	0	0
Q92731	558106	0	0
Q92731	2431	0	0
Q92731	315123	0	0
Q92731	27546	0	0
Q92731	445067	0	0
Q92731	112090	0	0
Q92731	117758	0	0
Q92731	165774	0	0
Q92731	453508	0	0
Q92731	14367	0	0
Q92731	641189	0	0
Q92731	390877	0	0
Q92731	588819	0	0
Q92731	18694	0	0
Q92731	182928	0	0
Q92731	125294	0	0
Q92731	50440	0	0
Q92731	1248981	0	0
Q92731	6243	0	0
Q92731	77456	0	0
Q92731	94571	0	0
Q92731	240769	0	0
Q92731	13494	0	0
Q92731	558566	0	0
Q92731	555972	0	0
Q92731	343964	0	0
Q92731	1620	0	0
Q92731	8417	0	0
Q92731	5772	0	0
Q92731	191342	0	0
Q92731	675171	0	0
Q92731	84505	0	0
Q92731	76766	0	0
Q92731	1278	0	0
Q92731	403465	0	0
Q92731	487711	0	0
Q92731	72873	0	0
Q92731	442943	0	0
Q92731	591037	0	0
Q92731	721	0	0
Q92731	9097	0	0
Q92731	467361	0	0
Q92731	2261	0	0
Q92731	674496	0	0
Q92731	674357	0	0
Q92731	6216	0	0
Q92731	996	0	0
Q92731	11005	0	0
Q92731	405364	0	0
Q92731	365281	0	0
Q92731	364859	0	0
Q92731	364745	0	0
Q92731	10840	0	0
Q92731	563655	0	0
Q92731	570147	0	0
Q92731	77652	0	0
Q92731	10009	0	0
Q92731	36662	0	0
Q92731	114108	0	0
Q92731	8516	0	0
Q92731	2465	0	0
Q92731	53623	0	0
Q92731	209224	0	0
Q92731	10389	0	0
Q92731	12825	0	0
Q92731	14126	0	0
Q92731	1672366	0	0
Q92731	77779	0	0
Q92731	42520	0	0
Q92731	1615	0	0
Q92731	148018	0	0
Q92731	921	0	0
Q92731	421208	0	0
Q92731	178796	0	0
Q92731	65728	0	0
Q92731	454141	0	0
Q92731	85553	0	0
Q92731	674536	0	0
Q92731	6643	0	0
Q92731	3965	0	0
Q92731	9277	0	0
Q92731	453520	0	0
Q92731	99024	0	0
Q92731	77474	0	0
Q92731	16391	0	0
Q92731	187962	0	0
Q92731	27029	0	0
Q92731	2217	0	0
Q92731	4345	0	0
Q92731	11968	0	0
Q92731	97	0	0
Q92731	27368	0	0
Q92731	365248	0	0
Q92731	139225	0	0
Q92731	421157	0	0
