CUI	MEDDRA	MEDDRA_ID	MEDDRA TYPE	MESH	MESH_ID	MESH TYPE
C0042345	VARICOSITY	10046996	LLT	VEIN, VARICOSE	D014648	PM
C0042345	VARICOSITY	10046996	LLT	VARICOSE VEIN	D014648	PM
C0042345	VARICOSITY	10046996	LLT	VEINS, VARICOSE	D014648	PM
C0042345	VARICOSE VEINS	10046996	LLT	VARICES	D014648	ET
C0042345	VARICOSE VEINS	10046996	LLT	VARIX	D014648	ET
C0042345	VARICOSE VEINS	10046996	LLT	VARICOSE VEINS	D014648	MH
C0042345	VARICOSE VEINS	10046996	LLT	VEIN, VARICOSE	D014648	PM
C0042345	VARICOSE VEINS	10046996	LLT	VARICOSE VEIN	D014648	PM
C0042345	VARICOSE VEINS	10046996	LLT	VEINS, VARICOSE	D014648	PM
C0042345	VARICOSE VEIN	10046996	LLT	VARICES	D014648	ET
C0042345	VARICOSE VEIN	10046996	LLT	VARIX	D014648	ET
C0042345	VARICOSE VEIN	10046996	LLT	VARICOSE VEINS	D014648	MH
C0042345	VARICOSE VEIN	10046996	LLT	VEIN, VARICOSE	D014648	PM
C0042345	VARICOSE VEIN	10046996	LLT	VARICOSE VEIN	D014648	PM
C0042345	VARICOSE VEIN	10046996	LLT	VEINS, VARICOSE	D014648	PM
C0042345	VARICOSE VEIN	10046996	PT	VARICES	D014648	ET
C0042345	VARICOSE VEIN	10046996	PT	VARIX	D014648	ET
C0042345	VARICOSE VEIN	10046996	PT	VARICOSE VEINS	D014648	MH
C0042345	VARICOSE VEIN	10046996	PT	VEIN, VARICOSE	D014648	PM
C0042345	VARICOSE VEIN	10046996	PT	VARICOSE VEIN	D014648	PM
C0042345	VARICOSE VEIN	10046996	PT	VEINS, VARICOSE	D014648	PM
C0042345	VARICOSE VEINS NOS	10046996	LLT	VARICES	D014648	ET
C0042345	VARICOSE VEINS NOS	10046996	LLT	VARIX	D014648	ET
C0042345	VARICOSE VEINS NOS	10046996	LLT	VARICOSE VEINS	D014648	MH
C0042345	VARICOSE VEINS NOS	10046996	LLT	VEIN, VARICOSE	D014648	PM
C0042345	VARICOSE VEINS NOS	10046996	LLT	VARICOSE VEIN	D014648	PM
C0042345	VARICOSE VEINS NOS	10046996	LLT	VEINS, VARICOSE	D014648	PM
C0042345	VEIN VARICOSE	10046996	LLT	VARICES	D014648	ET
C0042345	VEIN VARICOSE	10046996	LLT	VARIX	D014648	ET
C0042345	VEIN VARICOSE	10046996	LLT	VARICOSE VEINS	D014648	MH
C0042345	VEIN VARICOSE	10046996	LLT	VEIN, VARICOSE	D014648	PM
C0042345	VEIN VARICOSE	10046996	LLT	VARICOSE VEIN	D014648	PM
C0042345	VEIN VARICOSE	10046996	LLT	VEINS, VARICOSE	D014648	PM
C0042345	VENOUS VARICES	10057165	HG	VARICES	D014648	ET
C0042345	VENOUS VARICES	10057165	HG	VARIX	D014648	ET
C0042345	VENOUS VARICES	10057165	HG	VARICOSE VEINS	D014648	MH
C0042345	VENOUS VARICES	10057165	HG	VEIN, VARICOSE	D014648	PM
C0042345	VENOUS VARICES	10057165	HG	VARICOSE VEIN	D014648	PM
C0042345	VENOUS VARICES	10057165	HG	VEINS, VARICOSE	D014648	PM
C0042376	HEADACHE VASCULAR	10047077	LLT	VASCULAR HEADACHES	D014653	MH
C0042376	HEADACHE VASCULAR	10047077	LLT	VASCULAR HEADACHE	D014653	ET
C0042376	HEADACHE VASCULAR	10047077	LLT	HEADACHE, VASCULAR	D014653	ET
C0042376	HEADACHE VASCULAR	10047077	LLT	HEADACHES, VASCULAR	D014653	PM
C0042376	HEADACHE VASCULAR	10047077	LLT	CEPHALGIA, VASCULAR	D014653	ET
C0042376	HEADACHE VASCULAR	10047077	LLT	CEPHALGIAS, VASCULAR	D014653	PM
C0042376	HEADACHE VASCULAR	10047077	LLT	VASCULAR CEPHALGIAS	D014653	PM
C0042376	HEADACHE VASCULAR	10047077	LLT	VASCULAR CEPHALGIA	D014653	PM
C0042376	VASCULAR HEADACHE	10047077	PT	VASCULAR HEADACHES	D014653	MH
C0042376	VASCULAR HEADACHE	10047077	PT	VASCULAR HEADACHE	D014653	ET
C0042376	VASCULAR HEADACHE	10047077	PT	HEADACHE, VASCULAR	D014653	ET
C0042376	VASCULAR HEADACHE	10047077	PT	HEADACHES, VASCULAR	D014653	PM
C0042376	VASCULAR HEADACHE	10047077	PT	CEPHALGIA, VASCULAR	D014653	ET
C0042376	VASCULAR HEADACHE	10047077	PT	CEPHALGIAS, VASCULAR	D014653	PM
C0042376	VASCULAR HEADACHE	10047077	PT	VASCULAR CEPHALGIAS	D014653	PM
C0042376	VASCULAR HEADACHE	10047077	PT	VASCULAR CEPHALGIA	D014653	PM
C0042376	VASCULAR HEADACHE	10047077	LLT	VASCULAR HEADACHES	D014653	MH
C0042376	VASCULAR HEADACHE	10047077	LLT	VASCULAR HEADACHE	D014653	ET
C0042376	VASCULAR HEADACHE	10047077	LLT	HEADACHE, VASCULAR	D014653	ET
C0042376	VASCULAR HEADACHE	10047077	LLT	HEADACHES, VASCULAR	D014653	PM
C0042376	VASCULAR HEADACHE	10047077	LLT	CEPHALGIA, VASCULAR	D014653	ET
C0042376	VASCULAR HEADACHE	10047077	LLT	CEPHALGIAS, VASCULAR	D014653	PM
C0042376	VASCULAR HEADACHE	10047077	LLT	VASCULAR CEPHALGIAS	D014653	PM
C0042376	VASCULAR HEADACHE	10047077	LLT	VASCULAR CEPHALGIA	D014653	PM
C0042384	VASCULITIS	10047115	LLT	VASCULITIS	D014657	MH
C0042384	VASCULITIS	10047115	LLT	VASCULITIDES	D014657	PM
C0042384	VASCULITIS	10047115	LLT	ANGIITIS	D014657	ET
C0042384	VASCULITIS	10047115	LLT	ANGIITIDES	D014657	PM
C0042384	VASCULITIS	10047115	PT	VASCULITIS	D014657	MH
C0042384	VASCULITIS	10047115	PT	VASCULITIDES	D014657	PM
C0042384	VASCULITIS	10047115	PT	ANGIITIS	D014657	ET
C0042384	VASCULITIS	10047115	PT	ANGIITIDES	D014657	PM
C0042384	VASCULITIDES	10047112	HT	VASCULITIS	D014657	MH
C0042384	VASCULITIDES	10047112	HT	VASCULITIDES	D014657	PM
C0042384	VASCULITIDES	10047112	HT	ANGIITIS	D014657	ET
C0042384	VASCULITIDES	10047112	HT	ANGIITIDES	D014657	PM
C0042384	VASCULITIS NOS	10047115	LLT	VASCULITIS	D014657	MH
C0042384	VASCULITIS NOS	10047115	LLT	VASCULITIDES	D014657	PM
C0042384	VASCULITIS NOS	10047115	LLT	ANGIITIS	D014657	ET
C0042384	VASCULITIS NOS	10047115	LLT	ANGIITIDES	D014657	PM
C0042384	ANGIITIS	10047115	LLT	VASCULITIS	D014657	MH
C0042384	ANGIITIS	10047115	LLT	VASCULITIDES	D014657	PM
C0042384	ANGIITIS	10047115	LLT	ANGIITIS	D014657	ET
C0042384	ANGIITIS	10047115	LLT	ANGIITIDES	D014657	PM
C0042487	THROMBOSIS VENOUS	10047249	LLT	VENOUS THROMBOSIS	D020246	MH
C0042487	THROMBOSIS VENOUS	10047249	LLT	THROMBOSES, VENOUS	D020246	PM
C0042487	THROMBOSIS VENOUS	10047249	LLT	VENOUS THROMBOSES	D020246	PM
C0042487	THROMBOSIS VENOUS	10047249	LLT	THROMBOSIS, VENOUS	D020246	ET
C0042487	THROMBOSIS VENOUS	10047249	LLT	PHLEBOTHROMBOSIS	D020246	ET
C0042487	THROMBOSIS VENOUS	10047249	LLT	PHLEBOTHROMBOSES	D020246	PM
C0042487	VENOUS THROMBOSIS	10047249	LLT	VENOUS THROMBOSIS	D020246	MH
C0042487	VENOUS THROMBOSIS	10047249	LLT	THROMBOSES, VENOUS	D020246	PM
C0042487	VENOUS THROMBOSIS	10047249	LLT	VENOUS THROMBOSES	D020246	PM
C0042487	VENOUS THROMBOSIS	10047249	LLT	THROMBOSIS, VENOUS	D020246	ET
C0042487	VENOUS THROMBOSIS	10047249	LLT	PHLEBOTHROMBOSIS	D020246	ET
C0042487	VENOUS THROMBOSIS	10047249	LLT	PHLEBOTHROMBOSES	D020246	PM
C0042487	VENOUS THROMBOSIS	10047249	PT	VENOUS THROMBOSIS	D020246	MH
C0042487	VENOUS THROMBOSIS	10047249	PT	THROMBOSES, VENOUS	D020246	PM
C0042487	VENOUS THROMBOSIS	10047249	PT	VENOUS THROMBOSES	D020246	PM
C0042487	VENOUS THROMBOSIS	10047249	PT	THROMBOSIS, VENOUS	D020246	ET
C0042487	VENOUS THROMBOSIS	10047249	PT	PHLEBOTHROMBOSIS	D020246	ET
C0042487	VENOUS THROMBOSIS	10047249	PT	PHLEBOTHROMBOSES	D020246	PM
C0042487	VENOUS THROMBOSIS NOS	10047249	LLT	VENOUS THROMBOSIS	D020246	MH
C0042487	VENOUS THROMBOSIS NOS	10047249	LLT	THROMBOSES, VENOUS	D020246	PM
C0042487	VENOUS THROMBOSIS NOS	10047249	LLT	VENOUS THROMBOSES	D020246	PM
C0042487	VENOUS THROMBOSIS NOS	10047249	LLT	THROMBOSIS, VENOUS	D020246	ET
C0042487	VENOUS THROMBOSIS NOS	10047249	LLT	PHLEBOTHROMBOSIS	D020246	ET
C0042487	VENOUS THROMBOSIS NOS	10047249	LLT	PHLEBOTHROMBOSES	D020246	PM
C0042487	PHLEBOTHROMBOSIS	10047249	LLT	VENOUS THROMBOSIS	D020246	MH
C0042487	PHLEBOTHROMBOSIS	10047249	LLT	THROMBOSES, VENOUS	D020246	PM
C0042487	PHLEBOTHROMBOSIS	10047249	LLT	VENOUS THROMBOSES	D020246	PM
C0042487	PHLEBOTHROMBOSIS	10047249	LLT	THROMBOSIS, VENOUS	D020246	ET
C0042487	PHLEBOTHROMBOSIS	10047249	LLT	PHLEBOTHROMBOSIS	D020246	ET
C0042487	PHLEBOTHROMBOSIS	10047249	LLT	PHLEBOTHROMBOSES	D020246	PM
C0042510	FIBRILLATION VENTRICULAR	10047290	LLT	VENTRICULAR FIBRILLATION	D014693	MH
C0042510	FIBRILLATION VENTRICULAR	10047290	LLT	FIBRILLATIONS, VENTRICULAR	D014693	PM
C0042510	FIBRILLATION VENTRICULAR	10047290	LLT	VENTRICULAR FIBRILLATIONS	D014693	PM
C0042510	FIBRILLATION VENTRICULAR	10047290	LLT	FIBRILLATION, VENTRICULAR	D014693	PM
C0042510	VENTRICULAR FIBRILLATION	10047290	PT	VENTRICULAR FIBRILLATION	D014693	MH
C0042510	VENTRICULAR FIBRILLATION	10047290	PT	FIBRILLATIONS, VENTRICULAR	D014693	PM
C0042510	VENTRICULAR FIBRILLATION	10047290	PT	VENTRICULAR FIBRILLATIONS	D014693	PM
C0042510	VENTRICULAR FIBRILLATION	10047290	PT	FIBRILLATION, VENTRICULAR	D014693	PM
C0042510	VENTRICULAR FIBRILLATION	10047290	LLT	VENTRICULAR FIBRILLATION	D014693	MH
C0042510	VENTRICULAR FIBRILLATION	10047290	LLT	FIBRILLATIONS, VENTRICULAR	D014693	PM
C0042510	VENTRICULAR FIBRILLATION	10047290	LLT	VENTRICULAR FIBRILLATIONS	D014693	PM
C0042510	VENTRICULAR FIBRILLATION	10047290	LLT	FIBRILLATION, VENTRICULAR	D014693	PM
C0042510	VENTRICULAR FIBRILLATION PAROXYSM	10047290	LLT	VENTRICULAR FIBRILLATION	D014693	MH
C0042510	VENTRICULAR FIBRILLATION PAROXYSM	10047290	LLT	FIBRILLATIONS, VENTRICULAR	D014693	PM
C0042510	VENTRICULAR FIBRILLATION PAROXYSM	10047290	LLT	VENTRICULAR FIBRILLATIONS	D014693	PM
C0042510	VENTRICULAR FIBRILLATION PAROXYSM	10047290	LLT	FIBRILLATION, VENTRICULAR	D014693	PM
C0042510	FIBRILLATION PAROXYSMAL VENT	10047290	LLT	VENTRICULAR FIBRILLATION	D014693	MH
C0042510	FIBRILLATION PAROXYSMAL VENT	10047290	LLT	FIBRILLATIONS, VENTRICULAR	D014693	PM
C0042510	FIBRILLATION PAROXYSMAL VENT	10047290	LLT	VENTRICULAR FIBRILLATIONS	D014693	PM
C0042510	FIBRILLATION PAROXYSMAL VENT	10047290	LLT	FIBRILLATION, VENTRICULAR	D014693	PM
C0042510	VENTRICULAR FIBRILLATION PAROXYSMAL	10047290	LLT	VENTRICULAR FIBRILLATION	D014693	MH
C0042510	VENTRICULAR FIBRILLATION PAROXYSMAL	10047290	LLT	FIBRILLATIONS, VENTRICULAR	D014693	PM
C0042510	VENTRICULAR FIBRILLATION PAROXYSMAL	10047290	LLT	VENTRICULAR FIBRILLATIONS	D014693	PM
C0042510	VENTRICULAR FIBRILLATION PAROXYSMAL	10047290	LLT	FIBRILLATION, VENTRICULAR	D014693	PM
C0042510	PAROXYSMAL VENTRICULAR FIBRILLATION	10047290	LLT	VENTRICULAR FIBRILLATION	D014693	MH
C0042510	PAROXYSMAL VENTRICULAR FIBRILLATION	10047290	LLT	FIBRILLATIONS, VENTRICULAR	D014693	PM
C0042510	PAROXYSMAL VENTRICULAR FIBRILLATION	10047290	LLT	VENTRICULAR FIBRILLATIONS	D014693	PM
C0042510	PAROXYSMAL VENTRICULAR FIBRILLATION	10047290	LLT	FIBRILLATION, VENTRICULAR	D014693	PM
C0042510	VF	10047290	OL	VENTRICULAR FIBRILLATION	D014693	MH
C0042510	VF	10047290	OL	FIBRILLATIONS, VENTRICULAR	D014693	PM
C0042510	VF	10047290	OL	VENTRICULAR FIBRILLATIONS	D014693	PM
C0042510	VF	10047290	OL	FIBRILLATION, VENTRICULAR	D014693	PM
C0042514	VENTRICULAR TACHYCARDIA	10047302	PT	TACHYCARDIA, VENTRICULAR	D017180	MH
C0042514	VENTRICULAR TACHYCARDIA	10047302	PT	TACHYCARDIAS, VENTRICULAR	D017180	PM
C0042514	VENTRICULAR TACHYCARDIA	10047302	PT	VENTRICULAR TACHYCARDIAS	D017180	PM
C0042514	VENTRICULAR TACHYCARDIA	10047302	PT	VENTRICULAR TACHYCARDIA	D017180	ET
C0042514	VENTRICULAR TACHYCARDIA	10047302	LLT	TACHYCARDIA, VENTRICULAR	D017180	MH
C0042514	VENTRICULAR TACHYCARDIA	10047302	LLT	TACHYCARDIAS, VENTRICULAR	D017180	PM
C0042514	VENTRICULAR TACHYCARDIA	10047302	LLT	VENTRICULAR TACHYCARDIAS	D017180	PM
C0042514	VENTRICULAR TACHYCARDIA	10047302	LLT	VENTRICULAR TACHYCARDIA	D017180	ET
C0042514	TACHYCARDIA VENTRICULAR	10047302	LLT	TACHYCARDIA, VENTRICULAR	D017180	MH
C0042514	TACHYCARDIA VENTRICULAR	10047302	LLT	TACHYCARDIAS, VENTRICULAR	D017180	PM
C0042514	TACHYCARDIA VENTRICULAR	10047302	LLT	VENTRICULAR TACHYCARDIAS	D017180	PM
C0042514	TACHYCARDIA VENTRICULAR	10047302	LLT	VENTRICULAR TACHYCARDIA	D017180	ET
C0042514	VENTRICULAR TACHYARRHYTHMIA	10065341	LLT	TACHYCARDIA, VENTRICULAR	D017180	MH
C0042514	VENTRICULAR TACHYARRHYTHMIA	10065341	LLT	TACHYCARDIAS, VENTRICULAR	D017180	PM
C0042514	VENTRICULAR TACHYARRHYTHMIA	10065341	LLT	VENTRICULAR TACHYCARDIAS	D017180	PM
C0042514	VENTRICULAR TACHYARRHYTHMIA	10065341	LLT	VENTRICULAR TACHYCARDIA	D017180	ET
C0042514	VENTRICULAR TACHYARRHYTHMIA	10065341	PT	TACHYCARDIA, VENTRICULAR	D017180	MH
C0042514	VENTRICULAR TACHYARRHYTHMIA	10065341	PT	TACHYCARDIAS, VENTRICULAR	D017180	PM
C0042514	VENTRICULAR TACHYARRHYTHMIA	10065341	PT	VENTRICULAR TACHYCARDIAS	D017180	PM
