Drug name	chembl_id	molregno	Original synonyms	value	upper_value	reference	type	assay_id
		436925		96.50000000000003			PPB	CHEMBL3301365
		1010449		96.50000000000003			PPB	CHEMBL3301365
		1439752		96.50000000000003			PPB	CHEMBL3301365
		956495		96.57000000000001			PPB	CHEMBL3301365
		1525571		96.57000000000001			PPB	CHEMBL3301365
		100461		96.57000000000001			PPB	CHEMBL3301365
		474795		96.57000000000001			PPB	CHEMBL3301365
		1438707		96.57000000000001			PPB	CHEMBL3301365
IBRUTINIB		1214046		96.57000000000001			PPB	CHEMBL3301365
		338721		96.65			PPB	CHEMBL3301365
		1447311		96.65			PPB	CHEMBL3301365
DOMPERIDONE		364745		96.65			PPB	CHEMBL3301365
		1170492		96.65			PPB	CHEMBL3301365
		1420816		96.72000000000001			PPB	CHEMBL3301365
		1425366		96.72000000000001			PPB	CHEMBL3301365
		1333261		96.72000000000001			PPB	CHEMBL3301365
		1355648		96.72000000000001			PPB	CHEMBL3301365
		1053437		96.72000000000001			PPB	CHEMBL3301365
		1073110		96.72000000000001			PPB	CHEMBL3301365
		1341768		96.72000000000001			PPB	CHEMBL3301365
TAE-684		447450		96.72000000000001			PPB	CHEMBL3301365
		1281141		96.79			PPB	CHEMBL3301365
		1355643		96.79			PPB	CHEMBL3301365
		1425330		96.79			PPB	CHEMBL3301365
		913495		96.79			PPB	CHEMBL3301365
		1421070		96.79			PPB	CHEMBL3301365
		474278		96.79			PPB	CHEMBL3301365
		1332158		96.79			PPB	CHEMBL3301365
		1424972		96.79			PPB	CHEMBL3301365
		1511972		96.79			PPB	CHEMBL3301365
		1427466		96.79			PPB	CHEMBL3301365
		1429398		96.86999999999999			PPB	CHEMBL3301365
		1447308		96.86999999999999			PPB	CHEMBL3301365
		562319		96.86999999999999			PPB	CHEMBL3301365
		489886		96.86999999999999			PPB	CHEMBL3301365
		1073111		96.86999999999999			PPB	CHEMBL3301365
		1265526		96.86999999999999			PPB	CHEMBL3301365
		1430529		96.93000000000005			PPB	CHEMBL3301365
		1283376		96.93000000000005			PPB	CHEMBL3301365
		145212		96.93000000000005			PPB	CHEMBL3301365
		367387		96.93000000000005			PPB	CHEMBL3301365
TRAZODONE		26401		96.99999999999997			PPB	CHEMBL3301365
		1115223		96.99999999999997			PPB	CHEMBL3301365
NEMIRALISIB		1448208		96.99999999999997			PPB	CHEMBL3301365
		1439733		96.99999999999997			PPB	CHEMBL3301365
		1170496		96.99999999999997			PPB	CHEMBL3301365
		486945		96.99999999999997			PPB	CHEMBL3301365
		1366085		97.07			PPB	CHEMBL3301365
		1440476		97.07			PPB	CHEMBL3301365
		1147099		97.07			PPB	CHEMBL3301365
		1267038		97.07			PPB	CHEMBL3301365
		1332986		97.07			PPB	CHEMBL3301365
		1280064		97.07			PPB	CHEMBL3301365
OXYBUTYNIN		229058		97.07			PPB	CHEMBL3301365
		733493		97.07			PPB	CHEMBL3301365
		1438697		97.07			PPB	CHEMBL3301365
		1279836		97.07			PPB	CHEMBL3301365
		1440080		97.12999999999998			PPB	CHEMBL3301365
		1525569		97.12999999999998			PPB	CHEMBL3301365
RILUZOLE		38898		97.12999999999998			PPB	CHEMBL3301365
		1428281		97.12999999999998			PPB	CHEMBL3301365
		1077539		97.12999999999998			PPB	CHEMBL3301365
KETOCONAZOLE		255904		97.2			PPB	CHEMBL3301365
		558097		97.2			PPB	CHEMBL3301365
		1280056		97.2			PPB	CHEMBL3301365
		1161725		97.2			PPB	CHEMBL3301365
		1525548		97.2			PPB	CHEMBL3301365
		1208685		97.2			PPB	CHEMBL3301365
		1439178		97.2			PPB	CHEMBL3301365
		1439734		97.2			PPB	CHEMBL3301365
		1527664		97.2			PPB	CHEMBL3301365
		1147106		97.26000000000002			PPB	CHEMBL3301365
		1440078		97.26000000000002			PPB	CHEMBL3301365
RAMATROBAN		302297		97.26000000000002			PPB	CHEMBL3301365
		1077531		97.26000000000002			PPB	CHEMBL3301365
		400520		97.32			PPB	CHEMBL3301365
		1060619		97.32			PPB	CHEMBL3301365
		1440472		97.32			PPB	CHEMBL3301365
		1147111		97.32			PPB	CHEMBL3301365
		1439179		97.32			PPB	CHEMBL3301365
		1425369		97.32			PPB	CHEMBL3301365
		1273517		97.32			PPB	CHEMBL3301365
		1332966		97.32			PPB	CHEMBL3301365
		1273518		97.32			PPB	CHEMBL3301365
		850666		97.32			PPB	CHEMBL3301365
		827755		97.32			PPB	CHEMBL3301365
		561061		97.32			PPB	CHEMBL3301365
		744042		97.32			PPB	CHEMBL3301365
		404706		97.32			PPB	CHEMBL3301365
		1438706		97.32			PPB	CHEMBL3301365
ASTEMIZOLE		65605		97.38			PPB	CHEMBL3301365
		1525549		97.38			PPB	CHEMBL3301365
		1263733		97.38			PPB	CHEMBL3301365
		1077538		97.38			PPB	CHEMBL3301365
		1174128		97.38			PPB	CHEMBL3301365
		714557		97.38			PPB	CHEMBL3301365
		1521360		97.38			PPB	CHEMBL3301365
		1525572		97.38			PPB	CHEMBL3301365
		1332982		97.38			PPB	CHEMBL3301365
		343343		97.38			PPB	CHEMBL3301365
		1525535		97.38			PPB	CHEMBL3301365
		414135		97.38			PPB	CHEMBL3301365
		613879		97.38			PPB	CHEMBL3301365
		74324		97.38			PPB	CHEMBL3301365
		1439184		97.38			PPB	CHEMBL3301365
		1355957		97.38			PPB	CHEMBL3301365
		1279825		97.38			PPB	CHEMBL3301365
		1361667		97.38			PPB	CHEMBL3301365
		1147117		97.43999999999997			PPB	CHEMBL3301365
		1077545		97.43999999999997			PPB	CHEMBL3301365
		1147107		97.49000000000001			PPB	CHEMBL3301365
		1147976		97.49000000000001			PPB	CHEMBL3301365
		1355954		97.49000000000001			PPB	CHEMBL3301365
		1521367		97.49000000000001			PPB	CHEMBL3301365
		1355966		97.49000000000001			PPB	CHEMBL3301365
		475962		97.49000000000001			PPB	CHEMBL3301365
		1355955		97.49000000000001			PPB	CHEMBL3301365
		490087		97.49000000000001			PPB	CHEMBL3301365
		1265529		97.49000000000001			PPB	CHEMBL3301365
VALDECOXIB		67010		97.54999999999997			PPB	CHEMBL3301365
		213857		97.54999999999997			PPB	CHEMBL3301365
		1525560		97.54999999999997			PPB	CHEMBL3301365
		1029568		97.54999999999997			PPB	CHEMBL3301365
		1447252		97.6			PPB	CHEMBL3301365
		1447249		97.6			PPB	CHEMBL3301365
		631324		97.6			PPB	CHEMBL3301365
		416751		97.6			PPB	CHEMBL3301365
		33675		97.6			PPB	CHEMBL3301365
		909993		97.6			PPB	CHEMBL3301365
		1267658		97.6			PPB	CHEMBL3301365
		1420806		97.6			PPB	CHEMBL3301365
		1352299		97.66000000000001			PPB	CHEMBL3301365
		881909		97.66000000000001			PPB	CHEMBL3301365
		1335014		97.66000000000001			PPB	CHEMBL3301365
		1147103		97.66000000000001			PPB	CHEMBL3301365
		1265647		97.66000000000001			PPB	CHEMBL3301365
		1512280		97.66000000000001			PPB	CHEMBL3301365
		1440073		97.71			PPB	CHEMBL3301365
CHLORDIAZEPOXIDE		2431		97.71			PPB	CHEMBL3301365
		1279837		97.71			PPB	CHEMBL3301365
		437311		97.71			PPB	CHEMBL3301365
		1119051		97.71			PPB	CHEMBL3301365
		236110		97.71			PPB	CHEMBL3301365
		1283013		97.71			PPB	CHEMBL3301365
		1521366		97.71			PPB	CHEMBL3301365
		1271883		97.76			PPB	CHEMBL3301365
		1352303		97.76			PPB	CHEMBL3301365
		1430504		97.76			PPB	CHEMBL3301365
		1430770		97.76			PPB	CHEMBL3301365
		284726		97.76			PPB	CHEMBL3301365
		162617		97.81000000000004			PPB	CHEMBL3301365
		1343628		97.81000000000004			PPB	CHEMBL3301365
		1354964		97.81000000000004			PPB	CHEMBL3301365
		1355638		97.81000000000004			PPB	CHEMBL3301365
		579383		97.81000000000004			PPB	CHEMBL3301365
		1245346		97.81000000000004			PPB	CHEMBL3301365
		513045		97.81000000000004			PPB	CHEMBL3301365
		474794		97.81000000000004			PPB	CHEMBL3301365
		1073112		97.81000000000004			PPB	CHEMBL3301365
		1439731		97.81000000000004			PPB	CHEMBL3301365
		1271882		97.85999999999999			PPB	CHEMBL3301365
		1447305		97.85999999999999			PPB	CHEMBL3301365
		1430769		97.85999999999999			PPB	CHEMBL3301365
(R,S)-MEFLOQUINE		427978		97.85999999999999			PPB	CHEMBL3301365
		361377		97.90999999999998			PPB	CHEMBL3301365
		1174136		97.90999999999998			PPB	CHEMBL3301365
		1355958		97.90999999999998			PPB	CHEMBL3301365
		736417		97.90999999999998			PPB	CHEMBL3301365
		1538768		97.90999999999998			PPB	CHEMBL3301365
BMS-754807		570962		97.90999999999998			PPB	CHEMBL3301365
		1423597		97.90999999999998			PPB	CHEMBL3301365
		1105147		97.90999999999998			PPB	CHEMBL3301365
		474453		97.90999999999998			PPB	CHEMBL3301365
		1424973		97.90999999999998			PPB	CHEMBL3301365
		460570		97.90999999999998			PPB	CHEMBL3301365
		394632		97.94999999999997			PPB	CHEMBL3301365
		1511984		97.94999999999997			PPB	CHEMBL3301365
		1519823		97.99999999999996			PPB	CHEMBL3301365
		684925		97.99999999999996			PPB	CHEMBL3301365
		126117		97.99999999999996			PPB	CHEMBL3301365
PITAVASTATIN		675704		97.99999999999996			PPB	CHEMBL3301365
		1425367		97.99999999999996			PPB	CHEMBL3301365
		1271738		97.99999999999996			PPB	CHEMBL3301365
		1220599		97.99999999999996			PPB	CHEMBL3301365
		1448178		97.99999999999996			PPB	CHEMBL3301365
		1525568		97.99999999999996			PPB	CHEMBL3301365
		1427799		97.99999999999996			PPB	CHEMBL3301365
		1265646		97.99999999999996			PPB	CHEMBL3301365
		436999		97.99999999999996			PPB	CHEMBL3301365
		395324		98.04			PPB	CHEMBL3301365
		1440473		98.08999999999999			PPB	CHEMBL3301365
TOLBUTAMIDE		46726		98.08999999999999			PPB	CHEMBL3301365
		1146216		98.08999999999999			PPB	CHEMBL3301365
		1073117		98.08999999999999			PPB	CHEMBL3301365
		714282		98.08999999999999			PPB	CHEMBL3301365
		1332978		98.08999999999999			PPB	CHEMBL3301365
		1525552		98.08999999999999			PPB	CHEMBL3301365
		1355967		98.08999999999999			PPB	CHEMBL3301365
		1355953		98.08999999999999			PPB	CHEMBL3301365
		1525575		98.08999999999999			PPB	CHEMBL3301365
		1448084		98.08999999999999			PPB	CHEMBL3301365
		1448187		98.08999999999999			PPB	CHEMBL3301365
AMLODIPINE		418414		98.08999999999999			PPB	CHEMBL3301365
FLUTICASONE PROPIONATE		401141		98.08999999999999			PPB	CHEMBL3301365
		1421842		98.08999999999999			PPB	CHEMBL3301365
CHIR-99021		429350		98.12999999999998			PPB	CHEMBL3301365
		1077540		98.12999999999998			PPB	CHEMBL3301365
		565168		98.12999999999998			PPB	CHEMBL3301365
NIMODIPINE		365248		98.16999999999997			PPB	CHEMBL3301365
		1448088		98.16999999999997			PPB	CHEMBL3301365
		181424		98.16999999999997			PPB	CHEMBL3301365
		927299		98.16999999999997			PPB	CHEMBL3301365
		1271881		98.16999999999997			PPB	CHEMBL3301365
		1525557		98.16999999999997			PPB	CHEMBL3301365
		1447313		98.16999999999997			PPB	CHEMBL3301365
		474520		98.16999999999997			PPB	CHEMBL3301365
TANAPROGET		405455		98.21000000000001			PPB	CHEMBL3301365
DACOMITINIB		1383172		98.21000000000001			PPB	CHEMBL3301365
		1440074		98.21000000000001			PPB	CHEMBL3301365
		355065		98.21000000000001			PPB	CHEMBL3301365
NAVARIXIN		364875		98.21000000000001			PPB	CHEMBL3301365
		450909		98.21000000000001			PPB	CHEMBL3301365
		1355968		98.21000000000001			PPB	CHEMBL3301365
		1355971		98.21000000000001			PPB	CHEMBL3301365
		1525551		98.21000000000001			PPB	CHEMBL3301365
		1355950		98.21000000000001			PPB	CHEMBL3301365
		1440094		98.21000000000001			PPB	CHEMBL3301365
		1530491		98.21000000000001			PPB	CHEMBL3301365
		474388		98.21000000000001			PPB	CHEMBL3301365
		1355652		98.21000000000001			PPB	CHEMBL3301365
		381897		98.21000000000001			PPB	CHEMBL3301365
		1355646		98.21000000000001			PPB	CHEMBL3301365
		1427468		98.21000000000001			PPB	CHEMBL3301365
		626409		98.21000000000001			PPB	CHEMBL3301365
MIDAZOLAM		27611		98.24999999999999			PPB	CHEMBL3301365
		1430531		98.24999999999999			PPB	CHEMBL3301365
		1263538		98.28999999999999			PPB	CHEMBL3301365
AM-211		1442581		98.28999999999999			PPB	CHEMBL3301365
		355090		98.28999999999999			PPB	CHEMBL3301365
		437009		98.28999999999999			PPB	CHEMBL3301365
		633518		98.28999999999999			PPB	CHEMBL3301365
		1430503		98.28999999999999			PPB	CHEMBL3301365
		883472		98.28999999999999			PPB	CHEMBL3301365
		1525528		98.28999999999999			PPB	CHEMBL3301365
		450488		98.28999999999999			PPB	CHEMBL3301365
		474589		98.28999999999999			PPB	CHEMBL3301365
		473752		98.28999999999999			PPB	CHEMBL3301365
		1438088		98.28999999999999			PPB	CHEMBL3301365
		1442637		98.32999999999997			PPB	CHEMBL3301365
		514093		98.32999999999997			PPB	CHEMBL3301365
AVAGACESTAT		619010		98.32999999999997			PPB	CHEMBL3301365
FUROSEMIDE		2046		98.36999999999999			PPB	CHEMBL3301365
		1271735		98.36999999999999			PPB	CHEMBL3301365
		1440082		98.36999999999999			PPB	CHEMBL3301365
		1355959		98.36999999999999			PPB	CHEMBL3301365
		474522		98.36999999999999			PPB	CHEMBL3301365
		1520815		98.4			PPB	CHEMBL3301365
		1519803		98.4			PPB	CHEMBL3301365
		300826		98.4			PPB	CHEMBL3301365
		518079		98.4			PPB	CHEMBL3301365
		437592		98.4			PPB	CHEMBL3301365
LANSOPRAZOLE		5975		98.4			PPB	CHEMBL3301365
		1355973		98.4			PPB	CHEMBL3301365
		1355948		98.4			PPB	CHEMBL3301365
		783661		98.4			PPB	CHEMBL3301365
		1518523		98.4			PPB	CHEMBL3301365
		1281681		98.4			PPB	CHEMBL3301365
MYCOPHENOLIC ACID		68396		98.4			PPB	CHEMBL3301365
		476032		98.4			PPB	CHEMBL3301365
		1073115		98.4			PPB	CHEMBL3301365
BUMETANIDE		139281		98.43999999999997			PPB	CHEMBL3301365
		1440072		98.43999999999997			PPB	CHEMBL3301365
PERHEXILINE		119288		98.43999999999997			PPB	CHEMBL3301365
		1520814		98.43999999999997			PPB	CHEMBL3301365
		1147112		98.47000000000003			PPB	CHEMBL3301365
		578235		98.51			PPB	CHEMBL3301365
		1263741		98.51			PPB	CHEMBL3301365
		252209		98.51			PPB	CHEMBL3301365
		1525164		98.51			PPB	CHEMBL3301365
		310139		98.51			PPB	CHEMBL3301365
PERPHENAZINE		16505		98.51			PPB	CHEMBL3301365
		339154		98.51			PPB	CHEMBL3301365
		28653		98.51			PPB	CHEMBL3301365
		1332971		98.51			PPB	CHEMBL3301365
		1438700		98.51			PPB	CHEMBL3301365
		684018		98.51			PPB	CHEMBL3301365
		1346497		98.51			PPB	CHEMBL3301365
		424727		98.54			PPB	CHEMBL3301365
SERTRALINE		53616		98.54			PPB	CHEMBL3301365
		474521		98.54			PPB	CHEMBL3301365
		1271736		98.58000000000001			PPB	CHEMBL3301365
		432165		98.58000000000001			PPB	CHEMBL3301365
		1265532		98.58000000000001			PPB	CHEMBL3301365
DIAZEPAM		721		98.61000000000004			PPB	CHEMBL3301365
		1147092		98.61000000000004			PPB	CHEMBL3301365
		1263535		98.61000000000004			PPB	CHEMBL3301365
		617734		98.61000000000004			PPB	CHEMBL3301365
		1521371		98.61000000000004			PPB	CHEMBL3301365
		1521375		98.61000000000004			PPB	CHEMBL3301365
		1521373		98.61000000000004			PPB	CHEMBL3301365
		358648		98.61000000000004			PPB	CHEMBL3301365
		1525556		98.61000000000004			PPB	CHEMBL3301365
		1034379		98.61000000000004			PPB	CHEMBL3301365
		592243		98.61000000000004			PPB	CHEMBL3301365
		1355952		98.61000000000004			PPB	CHEMBL3301365
		486951		98.61000000000004			PPB	CHEMBL3301365
		723641		98.61000000000004			PPB	CHEMBL3301365
		416546		98.61000000000004			PPB	CHEMBL3301365
		414145		98.61000000000004			PPB	CHEMBL3301365
		855635		98.61000000000004			PPB	CHEMBL3301365
		474731		98.61000000000004			PPB	CHEMBL3301365
		473689		98.61000000000004			PPB	CHEMBL3301365
		1525531		98.61000000000004			PPB	CHEMBL3301365
		1170487		98.61000000000004			PPB	CHEMBL3301365
		1170499		98.61000000000004			PPB	CHEMBL3301365
CHLORPROMAZINE		6216		98.64			PPB	CHEMBL3301365
		1263744		98.64			PPB	CHEMBL3301365
		684922		98.64			PPB	CHEMBL3301365
		1355969		98.64			PPB	CHEMBL3301365
		1525567		98.64			PPB	CHEMBL3301365
CLOPIDOGREL		598402		98.64			PPB	CHEMBL3301365
		372416		98.64			PPB	CHEMBL3301365
		1336709		98.67			PPB	CHEMBL3301365
		1060205		98.67			PPB	CHEMBL3301365
		1359561		98.67			PPB	CHEMBL3301365
MERIMEPODIB		105181		98.7			PPB	CHEMBL3301365
		1263726		98.7			PPB	CHEMBL3301365
BOSENTAN		93617		98.7			PPB	CHEMBL3301365
		1430512		98.7			PPB	CHEMBL3301365
		424702		98.7			PPB	CHEMBL3301365
		604637		98.7			PPB	CHEMBL3301365
		1281854		98.7			PPB	CHEMBL3301365
		1525559		98.7			PPB	CHEMBL3301365
		338744		98.7			PPB	CHEMBL3301365
		840501		98.7			PPB	CHEMBL3301365
		713789		98.7			PPB	CHEMBL3301365
		954011		98.7			PPB	CHEMBL3301365
		564001		98.7			PPB	CHEMBL3301365
		417729		98.7			PPB	CHEMBL3301365
		1515192		98.7			PPB	CHEMBL3301365
		1332992		98.7			PPB	CHEMBL3301365
		1428627		98.7			PPB	CHEMBL3301365
KETOPROFEN		16591		98.72999999999999			PPB	CHEMBL3301365
		1264897		98.72999999999999			PPB	CHEMBL3301365
		1263736		98.72999999999999			PPB	CHEMBL3301365
		1430526		98.72999999999999			PPB	CHEMBL3301365
		426939		98.75999999999998			PPB	CHEMBL3301365
		1264907		98.75999999999998			PPB	CHEMBL3301365
		1147087		98.78000000000003			PPB	CHEMBL3301365
		395337		98.78000000000003			PPB	CHEMBL3301365
		474140		98.81000000000002			PPB	CHEMBL3301365
		1440076		98.81000000000002			PPB	CHEMBL3301365
		1440083		98.81000000000002			PPB	CHEMBL3301365
		1521374		98.81000000000002			PPB	CHEMBL3301365
		211307		98.81000000000002			PPB	CHEMBL3301365
		1355972		98.81000000000002			PPB	CHEMBL3301365
		475740		98.81000000000002			PPB	CHEMBL3301365
FLUPHENAZINE		36842		98.81000000000002			PPB	CHEMBL3301365
		672285		98.81000000000002			PPB	CHEMBL3301365
		1168077		98.81000000000002			PPB	CHEMBL3301365
FENOFIBRIC ACID		100310		98.81000000000002			PPB	CHEMBL3301365
		450637		98.81000000000002			PPB	CHEMBL3301365
		1357734		98.81000000000002			PPB	CHEMBL3301365
		1073113		98.81000000000002			PPB	CHEMBL3301365
		423782		98.81000000000002			PPB	CHEMBL3301365
		1032910		98.81000000000002			PPB	CHEMBL3301365
		1355639		98.81000000000002			PPB	CHEMBL3301365
		1361762		98.81000000000002			PPB	CHEMBL3301365
		1352307		98.81000000000002			PPB	CHEMBL3301365
CILOMILAST		451253		98.84000000000002			PPB	CHEMBL3301365
FENDILINE		418483		98.84000000000002			PPB	CHEMBL3301365
		437013		98.86			PPB	CHEMBL3301365
SAQUINAVIR		17169		98.86			PPB	CHEMBL3301365
		437055		98.86			PPB	CHEMBL3301365
		1425368		98.86			PPB	CHEMBL3301365
		1338868		98.89			PPB	CHEMBL3301365
		1263737		98.89			PPB	CHEMBL3301365
		1440079		98.89			PPB	CHEMBL3301365
		555950		98.89			PPB	CHEMBL3301365
		1525542		98.89			PPB	CHEMBL3301365
		1440090		98.89			PPB	CHEMBL3301365
		556570		98.89			PPB	CHEMBL3301365
		150498		98.89			PPB	CHEMBL3301365
		272921		98.89			PPB	CHEMBL3301365
		1022701		98.89			PPB	CHEMBL3301365
		1355651		98.89			PPB	CHEMBL3301365
		1427786		98.89			PPB	CHEMBL3301365
		1283012		98.89			PPB	CHEMBL3301365
GSK-319347A		369152		98.89			PPB	CHEMBL3301365
		423685		98.89			PPB	CHEMBL3301365
		1423585		98.92			PPB	CHEMBL3301365
		1446921		98.92			PPB	CHEMBL3301365
CELECOXIB		18694		98.94			PPB	CHEMBL3301365
		714495		98.94			PPB	CHEMBL3301365
		1264899		98.96000000000001			PPB	CHEMBL3301365
		1077529		98.98999999999998			PPB	CHEMBL3301365
		563472		99.00999999999999			PPB	CHEMBL3301365
		1440081		99.00999999999999			PPB	CHEMBL3301365
		355170		99.00999999999999			PPB	CHEMBL3301365
CERIVASTATIN		403465		99.00999999999999			PPB	CHEMBL3301365
		1440086		99.00999999999999			PPB	CHEMBL3301365
		1370456		99.00999999999999			PPB	CHEMBL3301365
		1446868		99.00999999999999			PPB	CHEMBL3301365
		194793		99.00999999999999			PPB	CHEMBL3301365
		473930		99.00999999999999			PPB	CHEMBL3301365
		450644		99.00999999999999			PPB	CHEMBL3301365
		578782		99.00999999999999			PPB	CHEMBL3301365
		426173		99.00999999999999			PPB	CHEMBL3301365
		1421841		99.00999999999999			PPB	CHEMBL3301365
		1420802		99.00999999999999			PPB	CHEMBL3301365
		626350		99.00999999999999			PPB	CHEMBL3301365
		1364330		99.03000000000003			PPB	CHEMBL3301365
		559931		99.03000000000003			PPB	CHEMBL3301365
		441332		99.03000000000003			PPB	CHEMBL3301365
		732246		99.04999999999997			PPB	CHEMBL3301365
		704414		99.04999999999997			PPB	CHEMBL3301365
TRAMETINIB		1376145		99.04999999999997			PPB	CHEMBL3301365
		473104		99.07999999999998			PPB	CHEMBL3301365
		355064		99.09999999999998			PPB	CHEMBL3301365
REPAGLINIDE		248669		99.09999999999998			PPB	CHEMBL3301365
		332503		99.09999999999998			PPB	CHEMBL3301365
NITRENDIPINE		453570		99.09999999999998			PPB	CHEMBL3301365
		511985		99.09999999999998			PPB	CHEMBL3301365
UK432097		624199		99.09999999999998			PPB	CHEMBL3301365
LECOZOTAN		321917		99.09999999999998			PPB	CHEMBL3301365
		1160469		99.09999999999998			PPB	CHEMBL3301365
GLIPIZIDE		139286		99.11999999999999			PPB	CHEMBL3301365
		1282795		99.13999999999999			PPB	CHEMBL3301365
		437554		99.13999999999999			PPB	CHEMBL3301365
		1531176		99.13999999999999			PPB	CHEMBL3301365
TERFENADINE		19569		99.16000000000004			PPB	CHEMBL3301365
		611983		99.16000000000004			PPB	CHEMBL3301365
		1263734		99.17999999999999			PPB	CHEMBL3301365
		1446422		99.17999999999999			PPB	CHEMBL3301365
		1263738		99.19000000000001			PPB	CHEMBL3301365
		1264910		99.19000000000001			PPB	CHEMBL3301365
		1525543		99.19000000000001			PPB	CHEMBL3301365
		693976		99.19000000000001			PPB	CHEMBL3301365
		1520713		99.19000000000001			PPB	CHEMBL3301365
		473922		99.19000000000001			PPB	CHEMBL3301365
TRIFLUOPERAZINE		1325		99.19000000000001			PPB	CHEMBL3301365
		474796		99.19000000000001			PPB	CHEMBL3301365
		1267660		99.19000000000001			PPB	CHEMBL3301365
		1519816		99.19000000000001			PPB	CHEMBL3301365
		1141111		99.21			PPB	CHEMBL3301365
		416760		99.22999999999995			PPB	CHEMBL3301365
TELMISARTAN		116949		99.22999999999995			PPB	CHEMBL3301365
		558185		99.22999999999995			PPB	CHEMBL3301365
		776453		99.22999999999995			PPB	CHEMBL3301365
		1147101		99.25			PPB	CHEMBL3301365
		1265521		99.25			PPB	CHEMBL3301365
		485857		99.26			PPB	CHEMBL3301365
		952240		99.26			PPB	CHEMBL3301365
		1047253		99.26			PPB	CHEMBL3301365
		591258		99.26			PPB	CHEMBL3301365
		1263716		99.28000000000002			PPB	CHEMBL3301365
		365728		99.28000000000002			PPB	CHEMBL3301365
		451689		99.28000000000002			PPB	CHEMBL3301365
		1440077		99.30000000000001			PPB	CHEMBL3301365
		1142765		99.30000000000001			PPB	CHEMBL3301365
		205268		99.30000000000001			PPB	CHEMBL3301365
		1170491		99.30000000000001			PPB	CHEMBL3301365
		1282911		99.30000000000001			PPB	CHEMBL3301365
		490662		99.30000000000001			PPB	CHEMBL3301365
		1420815		99.31			PPB	CHEMBL3301365
SULFINPYRAZONE		60232		99.31			PPB	CHEMBL3301365
